trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,48.893310468702786,48.893310468702786,2,2,2,48,28,44,6,0,0,0,0,0.0,0,139,0,122,99,23,49,73,99,23,0.3150684931506849,12.2,2.3,collision_intent:49;pi_clear_path:1;pi_entry:22;state:50,0.10000000000000009,0.15909090909090917,45,18.9896,1.5118,14.3267,1.1343,43,4.6629,0.2411,completed
1,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,38.44815960329097,38.44815960329097,0,0,0,44,22,46,0,0,0,0,0,0.0,0,101,0,114,95,18,44,70,90,24,0.2608695652173913,11.4,2.4,collision_intent:44;pi_entry:24;state:46,0.19999999999999996,0.0,17,7.3277,0.8828,6.0157,0.6939,15,1.312,0.1146,completed
2,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,54.88301611624466,54.88301611624466,4,4,4,64,32,55,11,0,0,0,0,0.0,0,142,0,156,132,23,64,92,130,26,0.25274725274725274,15.6,2.6,collision_intent:64;pi_entry:26;state:66,0.10000000000000009,0.06363636363636371,17,8.8211,1.2829,7.1112,1.0013,18,1.7099,0.1447,completed
3,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,56.95099281834469,56.95099281834469,0,0,0,52,33,54,0,0,1,1,0,0.0,0,164,0,131,112,19,53,78,107,24,0.24358974358974358,13.1,2.4,collision_intent:53;pi_clear_path:1;pi_entry:23;state:54,0.10000000000000009,0.12962962962962954,62,28.4888,5.5795,21.8326,5.2969,62,6.6562,0.1577,completed
4,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,36.53361393389399,36.53361393389399,0,0,0,42,21,44,0,0,0,0,0,0.0,0,97,0,106,87,18,42,64,86,20,0.2857142857142857,10.6,2.0,collision_intent:42;pi_entry:20;state:44,0.0,0.0,15,9.2246,1.3413,7.6155,1.0623,13,1.6091,0.1477,completed
5,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,40.80614258429519,40.80614258429519,0,0,0,47,24,49,0,1,0,0,0,0.0,0,106,0,119,101,17,47,72,96,23,0.23943661971830985,11.9,2.3,collision_intent:47;pi_entry:23;state:49,0.10000000000000009,0.010204081632652962,17,10.1088,1.2946,8.4793,1.0114,13,1.6295,0.15,completed
6,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,44.298553746497646,44.298553746497646,2,2,2,51,26,49,4,0,0,0,0,0.0,0,114,0,128,107,21,51,77,104,24,0.2727272727272727,12.8,2.4,collision_intent:51;pi_entry:24;state:53,0.10000000000000009,0.030612244897959107,19,10.6074,1.2928,8.8295,1.0126,15,1.7779,0.1526,completed
7,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,40.140378322834735,40.140378322834735,0,0,0,46,24,48,0,0,0,0,0,0.0,0,104,0,118,102,15,47,71,95,23,0.21428571428571427,11.8,2.3,collision_intent:47;pi_entry:23;state:48,0.0,0.02083333333333326,18,10.8686,1.3164,9.1793,1.0451,13,1.6893,0.1503,completed
8,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,52.28349864819694,52.28349864819694,0,0,0,60,30,56,6,0,0,0,0,0.0,0,137,0,143,121,21,61,82,123,20,0.25925925925925924,14.3,2.0,collision_intent:61;pi_entry:20;state:62,0.0,0.0535714285714286,17,6.7243,0.7826,5.5709,0.5976,13,1.1534,0.1035,completed
9,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,42.38587805135115,42.38587805135115,1,1,1,50,25,47,5,0,0,0,0,0.0,0,111,0,124,98,25,50,74,102,22,0.3424657534246575,12.4,2.2,collision_intent:50;pi_entry:22;state:52,0.10000000000000009,0.05319148936170204,19,10.339,1.2982,8.5197,1.0237,15,1.8193,0.1442,completed
10,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,63.612821368011566,63.612821368011566,2,2,2,64,34,57,9,0,2,2,0,0.0,0,180,0,162,142,19,68,94,134,28,0.20430107526881722,16.2,2.8,collision_intent:68;pi_clear_path:2;pi_entry:26;state:66,0.10000000000000009,0.00877192982456143,46,18.7633,1.5031,14.2887,1.2266,45,4.4746,0.2558,completed
11,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,44.02097678854106,44.02097678854106,0,0,0,49,26,51,0,0,0,0,0,0.0,0,114,0,123,105,17,50,73,101,22,0.2361111111111111,12.3,2.2,collision_intent:50;pi_clear_path:1;pi_entry:21;state:51,0.10000000000000009,0.02941176470588225,24,7.652,0.8293,6.0764,0.6442,21,1.5756,0.0975,completed
12,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,50.592049996724874,50.592049996724874,0,0,0,58,29,60,0,0,0,0,0,0.0,0,133,0,142,122,19,58,84,118,24,0.2289156626506024,14.2,2.4,collision_intent:58;pi_entry:24;state:60,0.10000000000000009,0.0,17,7.0294,0.853,5.8464,0.6647,14,1.183,0.0984,completed
13,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,51.383834407026185,51.383834407026185,1,1,1,59,30,57,4,0,0,0,0,0.0,0,130,0,145,123,21,59,86,120,25,0.24705882352941178,14.5,2.5,collision_intent:59;pi_entry:25;state:61,0.10000000000000009,0.04385964912280693,16,10.762,1.3718,8.7058,1.0537,16,2.0562,0.1722,completed
14,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,49.79095565509765,49.79095565509765,1,1,1,57,29,56,3,0,0,0,0,0.0,0,126,0,141,116,24,57,84,116,25,0.2891566265060241,14.1,2.5,collision_intent:57;pi_entry:25;state:59,0.0,0.017857142857142794,19,10.8351,1.368,8.9213,1.1055,17,1.9138,0.2358,completed
15,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,44.960600558997605,44.960600558997605,0,0,0,51,26,53,0,0,0,0,0,0.0,0,118,0,129,112,16,51,78,104,25,0.2077922077922078,12.9,2.5,collision_intent:51;pi_entry:25;state:53,0.0,0.009433962264151052,16,7.1702,0.9164,5.8641,0.712,14,1.3061,0.1325,completed
16,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,46.53701129406328,46.53701129406328,0,0,0,53,27,55,0,0,0,0,0,0.0,0,121,0,131,108,22,53,78,108,23,0.2857142857142857,13.1,2.3,collision_intent:53;pi_entry:23;state:55,0.0,0.009090909090909038,15,6.9956,0.8836,5.7199,0.694,14,1.2757,0.1342,completed
17,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,43.58267290763155,43.58267290763155,0,0,0,51,26,52,1,0,0,0,0,0.0,0,114,0,122,105,16,51,71,104,18,0.22857142857142856,12.2,1.8,collision_intent:51;pi_entry:18;state:53,0.10000000000000009,0.0,17,6.6592,0.8714,5.6036,0.6753,12,1.0556,0.1026,completed
18,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,45.73416941890225,45.73416941890225,2,2,2,53,27,49,6,0,0,0,0,0.0,0,117,0,131,106,24,53,78,108,23,0.3116883116883117,13.1,2.3,collision_intent:53;pi_entry:23;state:55,0.10000000000000009,0.0714285714285714,16,10.5554,1.3309,8.6952,1.0442,15,1.8602,0.152,completed
19,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,41.308272612312926,41.308272612312926,1,1,1,48,24,47,3,0,0,0,0,0.0,0,108,0,122,105,16,48,74,98,24,0.2191780821917808,12.2,2.4,collision_intent:48;pi_entry:24;state:50,0.19999999999999996,0.03191489361702127,16,9.8181,1.2876,8.0024,1.0131,15,1.8157,0.1479,completed
20,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,36.71535407326712,36.71535407326712,0,0,0,40,22,42,0,0,0,0,0,0.0,0,100,0,102,85,17,41,61,83,19,0.2786885245901639,10.2,1.9,collision_intent:41;pi_clear_path:1;pi_entry:18;state:42,0.10000000000000009,0.04761904761904767,25,11.8654,1.4028,9.358,1.0994,21,2.5074,0.1611,completed
21,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,53.20008607223043,53.20008607223043,0,0,0,62,31,62,2,0,4,4,0,0.0,0,137,0,151,130,21,63,88,127,24,0.23863636363636365,15.1,2.4,collision_intent:63;pi_entry:24;state:64,0.10000000000000009,0.0,18,10.3541,1.3273,8.3224,1.057,19,2.0317,0.1386,completed
22,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,48.973656011993405,48.973656011993405,2,2,2,58,29,55,5,0,0,0,0,0.0,0,126,0,140,118,20,58,82,118,22,0.25,14.0,2.2,collision_intent:58;pi_entry:22;state:60,0.0,0.027272727272727337,16,7.1699,0.9012,5.8228,0.7045,15,1.3471,0.1562,completed
23,known_visit,PI,bernoulli,drop_0.25,14,196,2,10,pi_g14_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid14_targets10_trials50.csv,10,True,43.736523094319296,43.736523094319296,0,0,0,50,25,49,3,0,4,4,0,0.0,0,116,0,125,93,31,50,75,102,23,0.4189189189189189,12.5,2.3,collision_intent:50;pi_entry:23;state:52,0.19999999999999996,0.010204081632652962,16,7.7114,0.9544,6.1887,0.7362,17,1.5227,0.1302,completed
