trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,robot_id,steps_total,steps_after_first_clue,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,messages_sent,protected_messages_sent,unprotected_messages_sent,core_messages_sent,allocation_messages_sent,post_clue_messages_sent,messages_sent_by_topic,messages_delivered_to_robot,messages_dropped_to_robot,trial_status,failure_type,failure_message
5,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,134,0,60,75,0,0,0,270,136,134,270,0,0,collision_intent:136;state:134,705,125,completed,,
5,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,137,0,98,40,0,0,0,276,139,137,276,0,0,collision_intent:139;state:137,757,67,completed,,
5,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,140,0,82,59,0,0,0,280,140,140,280,0,0,collision_intent:140;state:140,732,86,completed,,
6,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,154,0,94,61,0,0,0,310,156,154,310,0,0,collision_intent:156;state:154,783,170,completed,,
6,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,156,0,81,76,0,0,0,314,158,156,314,0,0,collision_intent:158;state:156,802,147,completed,,
6,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,159,0,125,35,0,0,0,319,160,159,319,0,0,collision_intent:160;state:159,805,138,completed,,
6,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,160,0,61,100,0,0,0,320,160,160,320,0,0,collision_intent:160;state:160,805,137,completed,,
7,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,114,0,35,80,0,0,0,231,117,114,231,0,0,collision_intent:117;state:114,792,130,completed,,
7,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,111,0,67,45,0,0,0,224,113,111,224,0,0,collision_intent:113;state:111,760,168,completed,,
7,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,174,0,142,33,0,0,0,351,177,174,351,0,0,collision_intent:177;state:174,662,139,completed,,
7,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,172,0,117,56,0,0,0,347,175,172,347,0,0,collision_intent:175;state:172,656,150,completed,,
8,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,3,0,4,0,0,0,0,7,4,3,7,0,0,collision_intent:4;state:3,882,175,completed,,
8,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,2,0,3,0,0,0,0,6,4,2,6,0,0,collision_intent:4;state:2,893,165,completed,,
8,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,279,0,222,58,0,0,0,558,279,279,558,0,0,collision_intent:279;state:279,451,56,completed,,
8,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,246,0,132,115,0,0,0,494,248,246,494,0,0,collision_intent:248;state:246,468,102,completed,,
9,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,139,0,80,60,0,0,0,279,140,139,279,0,0,collision_intent:140;state:139,927,127,completed,,
9,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,134,0,35,100,0,0,0,271,137,134,271,0,0,collision_intent:137;state:134,890,173,completed,,
9,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,200,0,119,82,0,0,0,403,203,200,403,0,0,collision_intent:203;state:200,800,131,completed,,
9,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,189,0,127,63,0,0,0,381,192,189,381,0,0,collision_intent:192;state:189,797,155,completed,,
10,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,153,0,111,43,0,0,0,307,154,153,307,0,0,collision_intent:154;state:153,818,92,completed,,
10,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,150,0,63,88,0,0,0,301,151,150,301,0,0,collision_intent:151;state:150,794,121,completed,,
10,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,154,0,77,78,0,0,0,309,155,154,309,0,0,collision_intent:155;state:154,721,186,completed,,
10,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,150,0,110,41,0,0,0,300,150,150,300,0,0,collision_intent:150;state:150,805,112,completed,,
11,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,87,0,14,74,0,0,0,175,88,87,175,0,0,collision_intent:88;state:87,821,214,completed,,
11,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,85,0,15,71,0,0,0,172,87,85,172,0,0,collision_intent:87;state:85,910,127,completed,,
11,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,215,0,166,50,0,0,0,433,218,215,433,0,0,collision_intent:218;state:215,635,141,completed,,
11,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,213,0,166,48,0,0,0,430,217,213,430,0,0,collision_intent:217;state:213,677,102,completed,,
12,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,130,0,112,19,0,0,0,262,132,130,262,0,0,collision_intent:132;state:130,657,116,completed,,
12,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,128,0,62,67,0,0,0,258,130,128,258,0,0,collision_intent:130;state:128,678,99,completed,,
12,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,130,0,127,4,0,0,0,260,130,130,260,0,0,collision_intent:130;state:130,695,81,completed,,
12,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,126,0,60,67,0,0,0,256,130,126,256,0,0,collision_intent:130;state:126,658,122,completed,,
13,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,148,0,96,53,0,0,0,299,151,148,299,0,0,collision_intent:151;state:148,738,162,completed,,
13,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,145,0,79,67,0,0,0,297,152,145,297,0,0,collision_intent:152;state:145,747,155,completed,,
13,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,151,0,67,85,0,0,0,306,155,151,306,0,0,collision_intent:155;state:151,767,127,completed,,
13,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,149,0,119,31,0,0,0,298,149,149,298,0,0,collision_intent:149;state:149,790,111,completed,,
14,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,140,0,100,41,0,0,0,280,140,140,280,0,0,collision_intent:140;state:140,720,109,completed,,
14,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,137,0,68,70,0,0,0,276,139,137,276,0,0,collision_intent:139;state:137,693,139,completed,,
14,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,137,0,102,36,0,0,0,274,137,137,274,0,0,collision_intent:137;state:137,742,92,completed,,
14,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,139,0,91,49,0,0,0,279,140,139,279,0,0,collision_intent:140;state:139,737,93,completed,,
15,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,123,0,114,10,0,0,0,246,123,123,246,0,0,collision_intent:123;state:123,573,146,completed,,
15,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,123,0,115,9,0,0,0,247,124,123,247,0,0,collision_intent:124;state:123,630,88,completed,,
15,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,117,0,66,52,0,0,0,235,118,117,235,0,0,collision_intent:118;state:117,626,104,completed,,
15,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,117,0,66,52,0,0,0,237,120,117,237,0,0,collision_intent:120;state:117,620,107,completed,,
16,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,131,0,85,47,0,0,0,266,135,131,266,0,0,collision_intent:135;state:131,684,126,completed,,
16,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,135,0,68,68,0,0,0,270,135,135,270,0,0,collision_intent:135;state:135,699,108,completed,,
16,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,135,0,92,44,0,0,0,271,136,135,271,0,0,collision_intent:136;state:135,702,103,completed,,
16,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,135,0,116,20,0,0,0,270,135,135,270,0,0,collision_intent:135;state:135,671,135,completed,,
17,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,143,0,114,30,0,0,0,287,144,143,287,0,0,collision_intent:144;state:143,697,162,completed,,
17,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,143,0,112,32,0,0,0,286,143,143,286,0,0,collision_intent:143;state:143,771,89,completed,,
17,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,143,0,38,106,0,0,0,287,144,143,287,0,0,collision_intent:144;state:143,707,153,completed,,
17,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,144,0,97,48,0,0,0,288,144,144,288,0,0,collision_intent:144;state:144,751,108,completed,,
18,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 18. This usually means the allocator is stuck or returning no reachable goals.
18,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 18. This usually means the allocator is stuck or returning no reachable goals.
18,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 18. This usually means the allocator is stuck or returning no reachable goals.
18,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,,,,,,,,,,,,,,,,,failed,RuntimeError,Debug safety cap reached in trial 18. This usually means the allocator is stuck or returning no reachable goals.
19,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,152,0,106,47,0,0,0,307,155,152,307,0,0,collision_intent:155;state:152,840,74,completed,,
19,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,151,0,96,56,0,0,0,304,153,151,304,0,0,collision_intent:153;state:151,782,134,completed,,
19,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,151,0,84,68,0,0,0,305,154,151,305,0,0,collision_intent:154;state:151,840,76,completed,,
19,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,152,0,75,78,0,0,0,305,153,152,305,0,0,collision_intent:153;state:152,798,117,completed,,
20,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,162,0,56,107,0,0,0,327,165,162,327,0,0,collision_intent:165;state:162,714,142,completed,,
20,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,131,0,101,31,0,0,0,265,134,131,265,0,0,collision_intent:134;state:131,848,70,completed,,
20,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,125,0,68,58,0,0,0,260,135,125,260,0,0,collision_intent:135;state:125,786,137,completed,,
20,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,165,0,136,30,0,0,0,331,166,165,331,0,0,collision_intent:166;state:165,725,126,completed,,
21,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,176,0,83,94,0,0,0,357,181,176,357,0,0,collision_intent:181;state:176,908,166,completed,,
21,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,177,0,75,103,0,0,0,355,178,177,355,0,0,collision_intent:178;state:177,880,196,completed,,
21,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,178,0,74,105,0,0,0,360,182,178,360,0,0,collision_intent:182;state:178,931,140,completed,,
21,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,179,0,129,51,0,0,0,359,180,179,359,0,0,collision_intent:180;state:179,974,98,completed,,
22,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,129,0,77,53,0,0,0,261,132,129,261,0,0,collision_intent:132;state:129,656,111,completed,,
22,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,128,0,108,21,0,0,0,257,129,128,257,0,0,collision_intent:129;state:128,644,128,completed,,
22,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,128,0,86,43,0,0,0,258,130,128,258,0,0,collision_intent:130;state:128,676,95,completed,,
22,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,124,0,90,35,0,0,0,253,129,124,253,0,0,collision_intent:129;state:124,664,112,completed,,
23,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,149,0,92,58,0,0,0,302,153,149,302,0,0,collision_intent:153;state:149,774,147,completed,,
23,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,152,0,84,69,0,0,0,307,155,152,307,0,0,collision_intent:155;state:152,783,133,completed,,
23,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,152,0,78,75,0,0,0,305,153,152,305,0,0,collision_intent:153;state:152,785,132,completed,,
23,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,154,0,107,48,0,0,0,309,155,154,309,0,0,collision_intent:155;state:154,735,178,completed,,
24,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,146,0,117,30,0,0,0,297,151,146,297,0,0,collision_intent:151;state:146,759,139,completed,,
24,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,147,0,61,87,0,0,0,297,150,147,297,0,0,collision_intent:150;state:147,755,142,completed,,
24,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,151,0,79,73,0,0,0,304,153,151,304,0,0,collision_intent:153;state:151,767,123,completed,,
24,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,148,0,104,45,0,0,0,297,149,148,297,0,0,collision_intent:149;state:148,782,114,completed,,
25,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,174,0,130,45,0,0,0,350,176,174,350,0,0,collision_intent:176;state:174,910,131,completed,,
25,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,171,0,42,130,0,0,0,344,173,171,344,0,0,collision_intent:173;state:171,870,178,completed,,
25,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,173,0,119,55,0,0,0,348,175,173,348,0,0,collision_intent:175;state:173,912,132,completed,,
25,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,175,0,70,106,0,0,0,350,175,175,350,0,0,collision_intent:175;state:175,822,220,completed,,
26,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,00,124,0,116,9,0,0,0,250,126,124,250,0,0,collision_intent:126;state:124,610,139,completed,,
26,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,01,122,0,101,22,0,0,0,251,129,122,251,0,0,collision_intent:129;state:122,645,104,completed,,
26,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,02,126,0,42,85,0,0,0,253,127,126,253,0,0,collision_intent:127;state:126,619,127,completed,,
26,DMCHBA,gilbert_elliot,pGG_0.94_pBB_0.86,19,361,4,,,dmchba_gilbert_elliott_drop_0_30_rho_0_8,,coverage,03,122,0,102,21,0,0,0,246,124,122,246,0,0,collision_intent:124;state:122,605,149,completed,,
