trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,failure_type,failure_message,debug_max_events
0,CBAA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,cbaa_gilbert_elliott_drop_0_40_rho_0_8,,coverage,506,506,0,361,149,0,0,0,3133,6655,2738,519,2614,1025,2108,0,0,0.349412965798877,8.678670360110804,0.0,4.16600790513834,0.0,5.839335180055402,cbaa_entry:2108;collision_intent:519;state:506,169,931,0.21537396121883656,completed,,,
1,CBAA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,cbaa_gilbert_elliott_drop_0_40_rho_0_8,,coverage,579,579,0,361,222,0,0,0,3394,6891,3285,607,2787,1186,2208,0,0,0.39317773788150806,9.401662049861496,0.0,3.8134715025906734,0.0,6.116343490304709,cbaa_entry:2208;collision_intent:607;state:579,208,1088,0.18767313019390586,completed,,,
2,CBAA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,cbaa_gilbert_elliott_drop_0_40_rho_0_8,,coverage,628,628,0,361,271,0,0,0,3440,6757,3560,658,2782,1286,2154,0,0,0.42670502217427786,9.529085872576177,0.0,3.429936305732484,0.0,5.966759002770083,cbaa_entry:2154;collision_intent:658;state:628,258,1194,0.2929362880886426,completed,,,
3,CBAA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,cbaa_gilbert_elliott_drop_0_40_rho_0_8,,coverage,685,685,0,361,328,0,0,0,3793,7596,3778,713,3080,1398,2395,0,0,0.40909583107742287,10.506925207756233,0.0,3.4963503649635035,0.0,6.634349030470914,cbaa_entry:2395;collision_intent:713;state:685,218,1118,0.1142659279778393,completed,,,
4,CBAA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,cbaa_gilbert_elliott_drop_0_40_rho_0_8,,coverage,566,566,0,361,209,0,0,0,3288,6469,3393,587,2701,1153,2135,0,0,0.41883718059498826,9.10803324099723,0.0,3.7720848056537104,0.0,5.914127423822714,cbaa_entry:2135;collision_intent:587;state:566,244,1171,0.3538781163434903,completed,,,
5,CBAA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,cbaa_gilbert_elliott_drop_0_40_rho_0_8,,coverage,497,497,0,361,140,0,0,0,2919,5864,2889,510,2409,1007,1912,0,0,0.3999723106742351,8.085872576177286,0.0,3.847082494969819,0.0,5.296398891966759,cbaa_entry:1912;collision_intent:510;state:497,234,1098,0.4577562326869806,completed,,,
6,CBAA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,cbaa_gilbert_elliott_drop_0_40_rho_0_8,,coverage,659,659,0,361,302,0,0,0,3767,7861,3438,691,3076,1350,2417,0,0,0.3726425319748537,10.434903047091412,0.0,3.6676783004552354,0.0,6.695290858725762,cbaa_entry:2417;collision_intent:691;state:659,172,977,0.08933518005540164,completed,,,
7,CBAA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,cbaa_gilbert_elliott_drop_0_40_rho_0_8,,coverage,629,629,0,361,272,0,0,0,3599,7354,3441,656,2943,1285,2314,0,0,0.38982666817718364,9.969529085872576,0.0,3.6788553259141494,0.0,6.409972299168975,cbaa_entry:2314;collision_intent:656;state:629,200,1024,0.25277008310249305,completed,,,
8,CBAA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,cbaa_gilbert_elliott_drop_0_40_rho_0_8,,coverage,710,710,0,361,353,0,0,0,3901,8042,3659,734,3167,1444,2457,0,0,0.38519844194125696,10.806094182825484,0.0,3.46056338028169,0.0,6.806094182825484,cbaa_entry:2457;collision_intent:734;state:710,184,982,0.09903047091412742,completed,,,
9,CBAA,gilbert_elliot,pGG_0.92_pBB_0.88,19,361,4,,,cbaa_gilbert_elliott_drop_0_40_rho_0_8,,coverage,651,651,0,361,294,0,0,0,3671,7335,3676,692,2979,1343,2328,0,0,0.4114157806379407,10.168975069252078,0.0,3.576036866359447,0.0,6.448753462603878,cbaa_entry:2328;collision_intent:692;state:651,178,971,0.15581717451523547,completed,,,
