trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
20,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,66.57612047762639,66.57612047762639,0,0,0,77,39,79,0,0,0,0,0,0.0,0,169,0,180,179,0,78,102,157,23,0.0,18.0,2.3,collision_intent:78;hipc_clear_bundle:1;hipc_entry:22;state:79,0.0,0.006329113924050667,20,11.0624,0.8344,6.6658,0.5898,20,4.3966,0.2832,completed
21,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,53.89794098562406,53.89794098562406,0,0,0,62,32,64,0,0,0,0,0,0.0,0,140,0,146,145,0,63,83,127,19,0.0,14.6,1.9,collision_intent:63;hipc_clear_bundle:1;hipc_entry:18;state:64,0.10000000000000009,0.015625,21,9.1444,0.7866,5.0927,0.5104,21,4.0517,0.3065,completed
22,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,52.62164051915091,52.62164051915091,0,0,0,53,31,55,0,0,0,0,0,0.0,0,147,0,131,130,0,54,77,109,22,0.0,13.1,2.2,collision_intent:54;hipc_clear_bundle:1;hipc_entry:21;state:55,0.0,0.08181818181818179,45,17.908,0.8447,8.9845,0.5771,45,8.9235,0.2676,completed
23,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,48.3821221046063,48.3821221046063,1,1,1,54,28,55,1,0,0,0,0,0.0,0,129,0,130,129,0,55,75,111,19,0.0,13.0,1.9,collision_intent:55;hipc_clear_bundle:1;hipc_entry:18;state:56,0.10000000000000009,0.027272727272727337,24,9.3398,0.9452,5.5336,0.7135,24,3.8062,0.2874,completed
24,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,64.20124903980637,64.20124903980637,0,0,0,70,37,72,0,2,1,1,0,0.0,0,168,0,186,185,0,72,114,144,42,0.0,18.6,4.2,collision_intent:72;hipc_clear_bundle:1;hipc_entry:41;state:72,0.10000000000000009,0.02777777777777768,44,13.3862,0.5222,7.2273,0.3493,44,6.1589,0.1897,completed
25,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,50.16730304775537,50.16730304775537,0,0,0,57,29,59,0,0,0,0,0,0.0,0,130,0,136,135,0,58,78,117,19,0.0,13.6,1.9,collision_intent:58;hipc_clear_bundle:1;hipc_entry:18;state:59,0.10000000000000009,0.008474576271186418,23,9.3606,0.7384,5.3572,0.5616,23,4.0034,0.256,completed
26,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,58.101922065815,58.101922065815,0,0,0,59,34,61,0,0,0,0,0,0.0,0,160,0,142,141,0,60,82,121,21,0.0,14.2,2.1,collision_intent:60;hipc_clear_bundle:1;hipc_entry:20;state:61,0.19999999999999996,0.07377049180327866,45,11.0655,0.5344,5.4166,0.3555,45,5.6489,0.1789,completed
27,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,71.2011886588332,71.2011886588332,0,0,0,65,41,67,0,0,0,0,0,0.0,0,201,0,153,152,0,66,87,133,20,0.0,15.3,2.0,collision_intent:66;hipc_clear_bundle:1;hipc_entry:19;state:67,0.10000000000000009,0.12686567164179108,74,17.2774,0.6091,7.632,0.3893,74,9.6454,0.2198,completed
28,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,71.71123774850993,71.71123774850993,1,1,1,68,42,69,1,1,0,0,0,0.0,0,199,0,166,165,0,69,97,139,27,0.0,16.6,2.7,collision_intent:69;hipc_clear_bundle:1;hipc_entry:26;state:70,0.30000000000000004,0.12318840579710155,70,16.2266,0.551,7.1585,0.3644,70,9.0681,0.3003,completed
29,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,60.19019943081352,60.19019943081352,0,0,0,68,35,69,1,2,0,0,0,0.0,0,154,0,162,161,0,69,93,139,23,0.0,16.2,2.3,collision_intent:69;hipc_clear_bundle:1;hipc_entry:22;state:70,0.10000000000000009,0.007246376811594235,23,9.3109,0.5991,5.2907,0.4247,23,4.0202,0.2245,completed
30,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,60.22327065317396,60.22327065317396,0,0,0,65,35,66,1,0,0,0,0,0.0,0,159,0,154,153,0,66,88,133,21,0.0,15.4,2.1,collision_intent:66;hipc_clear_bundle:1;hipc_entry:20;state:67,0.10000000000000009,0.030303030303030276,34,10.9605,0.6925,5.4829,0.4591,34,5.4776,0.2835,completed
31,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,51.680737307510704,51.680737307510704,0,0,0,48,30,50,0,0,0,0,0,0.0,0,146,0,121,120,0,49,72,99,22,0.0,12.1,2.2,collision_intent:49;hipc_clear_bundle:1;hipc_entry:21;state:50,0.19999999999999996,0.1200000000000001,59,21.5607,0.8909,10.2644,0.6274,59,11.2963,0.3073,completed
32,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,72.12090824520304,72.12090824520304,0,0,0,63,42,65,0,0,0,0,0,0.0,0,209,0,148,147,0,64,84,129,19,0.0,14.8,1.9,collision_intent:64;hipc_clear_bundle:1;hipc_entry:18;state:65,0.0,0.16153846153846163,87,19.473,0.9643,8.8129,0.7272,87,10.6601,0.2614,completed
33,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,64.27111399967987,64.27111399967987,0,0,0,73,37,75,0,3,0,0,0,0.0,0,165,0,185,184,0,74,111,149,36,0.0,18.5,3.6,collision_intent:74;hipc_clear_bundle:1;hipc_entry:35;state:75,0.10000000000000009,0.006666666666666599,26,10.6676,0.62,6.0985,0.4097,26,4.5691,0.2142,completed
34,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,66.35908614896572,66.35908614896572,0,0,0,60,39,62,0,0,0,0,0,0.0,0,191,0,144,143,0,61,83,123,21,0.0,14.4,2.1,collision_intent:61;hipc_clear_bundle:1;hipc_entry:20;state:62,0.0,0.14516129032258074,73,23.2504,0.8392,11.0832,0.6028,73,12.1672,0.2661,completed
35,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,69.42176544103557,69.42176544103557,0,0,0,65,41,67,0,0,0,0,0,0.0,0,194,0,154,153,0,66,88,133,21,0.0,15.4,2.1,collision_intent:66;hipc_clear_bundle:1;hipc_entry:20;state:67,0.19999999999999996,0.12686567164179108,72,23.712,0.5737,9.7826,0.3428,72,13.9294,0.2448,completed
36,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,43.24268227970584,43.24268227970584,0,0,0,46,25,48,0,0,0,0,0,0.0,0,116,0,116,115,0,47,69,95,21,0.0,11.6,2.1,collision_intent:47;hipc_clear_bundle:1;hipc_entry:20;state:48,0.19999999999999996,0.04166666666666674,31,9.5365,0.6417,5.0546,0.4655,31,4.4819,0.2317,completed
37,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,52.58987434401696,52.58987434401696,0,0,0,56,31,58,0,0,0,0,0,0.0,0,140,0,138,137,0,57,81,115,23,0.0,13.8,2.3,collision_intent:57;hipc_clear_bundle:1;hipc_entry:22;state:58,0.0,0.051724137931034475,36,15.5349,1.039,8.2051,0.7076,36,7.3298,0.3379,completed
38,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,68.98003537905885,68.98003537905885,0,0,0,80,40,82,0,1,0,0,0,0.0,0,175,0,205,204,0,80,125,162,43,0.0,20.5,4.3,collision_intent:80;hipc_entry:43;state:82,0.0,0.0,30,15.0022,0.8274,8.6997,0.5607,30,6.3025,0.3006,completed
39,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,80.49143858481818,80.49143858481818,0,0,0,73,47,75,0,6,0,0,0,0.0,0,228,0,183,182,0,74,109,149,34,0.0,18.3,3.4,collision_intent:74;hipc_clear_bundle:1;hipc_entry:33;state:75,0.0,0.1399999999999999,86,24.6566,0.8603,11.3075,0.6126,86,13.3491,0.2816,completed
40,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,69.33043181886153,69.33043181886153,0,0,0,58,40,60,0,0,0,0,0,0.0,0,204,0,140,139,0,59,81,119,21,0.0,14.0,2.1,collision_intent:59;hipc_clear_bundle:1;hipc_entry:20;state:60,0.0,0.18333333333333335,90,28.3631,0.9031,12.2775,0.6245,90,16.0856,0.2786,completed
41,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,38.972087039949024,38.972087039949024,0,0,0,45,23,47,0,0,0,0,0,0.0,0,101,0,110,109,0,45,65,92,18,0.0,11.0,1.8,collision_intent:45;hipc_entry:18;state:47,0.10000000000000009,0.010638297872340496,16,8.9925,0.9046,5.4503,0.6392,16,3.5422,0.2951,completed
42,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,55.94666901417502,55.94666901417502,0,0,0,62,33,64,0,0,0,0,0,0.0,0,145,0,149,148,0,63,86,127,22,0.0,14.9,2.2,collision_intent:63;hipc_clear_bundle:1;hipc_entry:21;state:64,0.10000000000000009,0.03125,27,9.0642,0.8353,5.0766,0.5714,27,3.9876,0.2639,completed
43,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,59.16691740081791,59.16691740081791,0,0,0,55,34,57,0,0,0,0,0,0.0,0,167,0,134,133,0,56,78,113,21,0.0,13.4,2.1,collision_intent:56;hipc_clear_bundle:1;hipc_entry:20;state:57,0.10000000000000009,0.11403508771929816,61,21.8203,0.8742,10.2414,0.6341,61,11.5789,0.2669,completed
44,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,67.93242793364244,67.93242793364244,0,0,0,61,40,63,0,0,0,0,0,0.0,0,195,0,146,145,0,62,84,125,21,0.0,14.6,2.1,collision_intent:62;hipc_clear_bundle:1;hipc_entry:20;state:63,0.10000000000000009,0.1507936507936507,77,17.8664,0.5354,8.0452,0.362,77,9.8212,0.1977,completed
45,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,56.90156129751216,56.90156129751216,0,0,0,63,33,65,0,0,0,0,0,0.0,0,147,0,153,152,0,64,89,129,24,0.0,15.3,2.4,collision_intent:64;hipc_clear_bundle:1;hipc_entry:23;state:65,0.30000000000000004,0.023076923076922995,27,8.5618,0.5306,4.6749,0.3602,27,3.8869,0.2297,completed
46,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,58.41202629311996,58.41202629311996,0,0,0,58,35,60,0,0,0,0,0,0.0,0,158,0,140,139,0,59,81,119,21,0.0,14.0,2.1,collision_intent:59;hipc_clear_bundle:1;hipc_entry:20;state:60,0.0,0.10000000000000009,54,15.86,0.9309,8.2912,0.6373,54,7.5688,0.3087,completed
47,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,53.2386236252433,53.2386236252433,0,0,0,53,31,55,0,4,0,0,0,0.0,0,145,0,137,136,0,54,83,109,28,0.0,13.7,2.8,collision_intent:54;hipc_clear_bundle:1;hipc_entry:27;state:55,0.10000000000000009,0.08181818181818179,46,18.634,0.8655,9.5782,0.614,46,9.0558,0.344,completed
48,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,57.636877133028996,57.636877133028996,0,0,0,58,34,60,0,0,0,0,0,0.0,0,161,0,140,139,0,59,81,119,21,0.0,14.0,2.1,collision_intent:59;hipc_clear_bundle:1;hipc_entry:20;state:60,0.0,0.08333333333333326,49,11.2633,0.5085,5.1559,0.3416,49,6.1074,0.1815,completed
49,known_visit,HIPC,ideal,1.0,19,361,2,10,hipc_g19_d220_ideal,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,10,True,67.19950777925318,67.19950777925318,0,0,0,64,39,65,1,0,0,0,0,0.0,0,187,0,154,153,0,65,89,131,23,0.0,15.4,2.3,collision_intent:65;hipc_clear_bundle:1;hipc_entry:22;state:66,0.10000000000000009,0.10000000000000009,63,20.7251,0.9203,9.5915,0.6165,63,11.1336,0.3366,completed
