trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,14);(12,11);(1,18);(18,7);(10,9);(5,13);(7,14);(16,1);(7,16);(17,2)",10,True,41.4460417326089,41.4460417326089,00:3;01:2;02:5,"(0,0);(0,9);(0,18)","(18,7);(15,11);(12,12)",167,0,completed
11,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,12);(18,5);(15,11);(9,10);(6,13);(6,5);(12,4);(7,9);(15,4);(9,17)",10,True,55.741769929796604,55.741769929796604,00:4;01:3;02:3,"(0,0);(0,9);(0,18)","(17,11);(12,11);(18,12)",214,0,completed
12,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,17);(17,17);(17,1);(12,7);(14,2);(13,7);(13,15);(9,0);(14,11);(6,12)",10,True,41.08405256617728,41.08405256617728,00:3;01:4;02:3,"(0,0);(0,9);(0,18)","(18,4);(12,7);(18,17)",159,0,completed
13,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(13,1);(7,12);(7,16);(2,13);(11,9);(5,14);(1,10);(11,2);(1,12)",10,True,42.78233436460561,42.78233436460561,00:3;01:5;02:2,"(0,0);(0,9);(0,18)","(15,8);(12,9);(2,12)",170,0,completed
14,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(13,9);(11,15);(4,1);(14,14);(18,7);(9,0);(15,17);(12,12);(5,15);(4,10)",10,True,46.696719536449244,46.696719536449244,00:3;01:3;02:4,"(0,0);(0,9);(0,18)","(18,7);(9,5);(16,14)",182,0,completed
15,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(7,5);(5,4);(8,4);(18,17);(2,16);(5,8);(7,14);(2,3);(15,0);(15,8)",10,True,80.66183252036434,80.66183252036434,00:3;01:4;02:3,"(0,0);(0,9);(0,18)","(7,14);(15,0);(15,10)",353,0,completed
16,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,7);(1,5);(15,1);(0,17);(9,0);(10,11);(5,16);(1,9);(1,14);(18,18)",10,True,43.860512141296724,43.860512141296724,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(15,2);(10,11);(18,18)",175,0,completed
17,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,4);(5,2);(4,8);(6,0);(14,5);(17,18);(8,8);(13,1);(3,15);(10,3)",10,True,78.87139655315025,78.87139655315025,00:4;01:3;02:3,"(0,0);(0,9);(0,18)","(11,1);(15,5);(13,1)",358,0,completed
18,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,16);(18,10);(12,4);(15,17);(7,15);(4,14);(4,18);(15,8);(8,18);(15,3)",10,True,55.29767929949345,55.29767929949345,00:4;01:1;02:5,"(0,0);(0,9);(0,18)","(18,10);(12,16);(15,17)",225,0,completed
19,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,5);(11,12);(17,13);(12,2);(2,8);(18,9);(5,0);(10,9);(2,15);(14,4)",10,True,48.11675235762806,48.11675235762806,00:4;01:5;02:1,"(0,0);(0,9);(0,18)","(14,12);(18,9);(15,5)",181,0,completed
20,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,9);(17,15);(11,16);(16,5);(18,18);(18,1);(8,5);(10,0);(5,5);(11,15)",10,True,40.44545977750594,40.44545977750594,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(18,1);(16,5);(18,18)",161,0,completed
21,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,15);(4,17);(6,8);(12,16);(18,6);(2,3);(1,1);(16,0);(13,1);(9,3)",10,True,51.282193363796246,51.282193363796246,00:6;01:1;02:3,"(0,0);(0,9);(0,18)","(18,6);(3,11);(13,8)",198,0,completed
22,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,0);(13,10);(4,16);(2,18);(0,17);(12,0);(13,1);(12,18);(9,14);(15,10)",10,True,44.362650035070835,44.362650035070835,00:3;01:2;02:5,"(0,0);(0,9);(0,18)","(16,5);(9,14);(15,10)",172,0,completed
23,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,18);(10,16);(10,3);(2,14);(14,16);(12,2);(13,8);(2,0);(16,6);(9,0)",10,True,55.505066363079635,55.505066363079635,00:6;01:1;02:3,"(0,0);(0,9);(0,18)","(13,8);(9,11);(15,6)",222,0,completed
24,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,6);(13,13);(11,3);(6,1);(2,10);(17,0);(16,15);(13,8);(6,8);(2,8)",10,True,70.1039333411359,70.1039333411359,00:4;01:5;02:1,"(0,0);(0,9);(0,18)","(16,15);(13,13);(14,10)",282,0,completed
25,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,0);(6,17);(16,15);(5,15);(2,15);(1,2);(2,8);(15,10);(9,4);(13,16)",10,True,50.167131922305195,50.167131922305195,00:3;01:1;02:6,"(0,0);(0,9);(0,18)","(9,16);(7,16);(15,10)",208,0,completed
26,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,7);(10,14);(10,1);(7,13);(18,10);(12,12);(8,7);(16,10);(13,10);(17,5)",10,True,49.731846754095514,49.731846754095514,00:1;01:6;02:3,"(0,0);(0,9);(0,18)","(9,14);(17,5);(18,11)",195,0,completed
27,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,15);(9,6);(13,15);(15,5);(14,8);(12,0);(10,14);(17,9);(13,2);(6,11)",10,True,46.06944453572578,46.06944453572578,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(17,10);(14,8);(9,0)",177,0,completed
28,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,16);(5,7);(9,10);(6,0);(15,15);(1,5);(14,4);(4,7);(13,7);(7,7)",10,True,51.04464097767899,51.04464097767899,00:1;01:6;02:3,"(0,0);(0,9);(0,18)","(6,0);(15,15);(14,4)",211,0,completed
29,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,14);(18,9);(9,9);(15,18);(10,1);(11,5);(18,2);(12,11);(5,18);(7,15)",10,True,48.51829673309499,48.51829673309499,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(9,15);(18,2);(15,18)",188,0,completed
30,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(7,18);(3,15);(8,15);(16,13);(3,4);(13,17);(2,5);(11,0);(17,3)",10,True,59.84400398708525,59.84400398708525,00:3;01:1;02:6,"(0,0);(0,9);(0,18)","(17,5);(13,17);(15,8)",234,0,completed
31,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,3);(14,5);(8,4);(10,8);(4,13);(10,4);(0,2);(6,18);(8,15);(12,2)",10,True,38.73185305485377,38.73185305485377,00:6;01:2;02:2,"(0,0);(0,9);(0,18)","(14,5);(10,8);(8,10)",156,0,completed
32,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(16,8);(5,1);(14,15);(3,5);(11,17);(14,18);(14,0);(8,16);(1,16);(7,0)",10,True,52.51206975688562,52.51206975688562,00:4;01:2;02:4,"(0,0);(0,9);(0,18)","(14,15);(16,8);(14,18)",225,0,completed
33,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(14,10);(6,5);(13,0);(15,6);(2,2);(1,14);(17,17);(4,5);(3,18);(3,2)",10,True,53.641346002975546,53.641346002975546,00:6;01:1;02:3,"(0,0);(0,9);(0,18)","(13,0);(14,10);(10,10)",202,0,completed
34,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,13);(18,17);(3,1);(2,13);(6,2);(12,2);(14,9);(6,0);(11,3);(12,7)",10,True,45.89843131258662,45.89843131258662,00:6;01:3;02:1,"(0,0);(0,9);(0,18)","(12,7);(14,8);(14,13)",184,0,completed
35,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,13);(15,4);(6,0);(16,10);(10,0);(12,3);(8,9);(10,15);(2,8);(18,6)",10,True,40.103896611245275,40.103896611245275,00:5;01:3;02:2,"(0,0);(0,9);(0,18)","(18,6);(15,13);(11,10)",154,0,completed
36,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,13);(7,8);(3,16);(12,17);(14,15);(14,16);(9,16);(7,2);(2,9);(15,14)",10,True,36.94207079107166,36.94207079107166,00:1;01:4;02:5,"(0,0);(0,9);(0,18)","(2,10);(12,17);(15,12)",143,0,completed
37,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(0,17);(10,3);(3,8);(6,3);(17,6);(12,10);(6,1);(7,10);(3,5);(7,8)",10,True,38.22158065683005,38.22158065683005,00:4;01:3;02:3,"(0,0);(0,9);(0,18)","(17,6);(7,8);(12,7)",158,0,completed
38,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(14,8);(15,9);(16,2);(14,15);(5,12);(12,17);(7,6);(9,3);(5,10)",10,True,55.42662237257467,55.42662237257467,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(16,2);(12,15);(5,10)",216,0,completed
39,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,8);(15,6);(12,8);(3,5);(4,2);(12,3);(16,17);(18,4);(5,3);(4,6)",10,True,46.1239005168483,46.1239005168483,00:5;01:4;02:1,"(0,0);(0,9);(0,18)","(15,6);(12,8);(16,9)",176,0,completed
40,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,4);(2,18);(1,7);(1,15);(6,5);(13,9);(17,17);(3,5);(8,18);(1,2)",10,True,58.243299036056825,58.243299036056825,00:5;01:2;02:3,"(0,0);(0,9);(0,18)","(17,17);(3,4);(14,9)",252,0,completed
41,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,18);(5,18);(11,12);(2,6);(8,10);(9,13);(3,1);(12,13);(13,16);(7,6)",10,True,43.78099365690207,43.78099365690207,00:2;01:5;02:3,"(0,0);(0,9);(0,18)","(12,13);(13,16);(10,9)",171,0,completed
42,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(12,8);(17,10);(18,4);(11,8);(17,3);(10,16);(16,18);(15,8);(17,18)",10,True,36.95369721975807,36.95369721975807,00:3;01:4;02:3,"(0,0);(0,9);(0,18)","(18,4);(17,12);(17,18)",140,0,completed
43,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,17);(13,14);(15,3);(12,17);(12,4);(6,6);(3,4);(16,13);(5,9);(4,6)",10,True,51.02630154413909,51.02630154413909,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(5,18);(15,3);(14,6)",197,0,completed
44,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,14);(8,14);(17,17);(5,7);(8,15);(2,14);(12,5);(18,11);(3,12);(4,18)",10,True,62.27795389749049,62.27795389749049,00:1;01:6;02:3,"(0,0);(0,9);(0,18)","(10,15);(18,11);(12,5)",251,0,completed
45,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,10);(5,16);(11,17);(18,8);(5,18);(9,15);(18,7);(17,16);(1,9);(9,3)",10,True,47.8766937645721,47.8766937645721,00:4;01:3;02:3,"(0,0);(0,9);(0,18)","(18,10);(17,15);(18,14)",183,0,completed
46,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,16);(15,7);(13,0);(7,0);(4,9);(2,16);(18,14);(18,15);(18,13);(15,4)",10,True,38.12087694747173,38.12087694747173,00:3;01:2;02:5,"(0,0);(0,9);(0,18)","(15,4);(18,8);(18,13)",149,0,completed
47,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,10);(3,9);(12,4);(15,12);(4,10);(5,1);(9,7);(3,18);(14,15);(5,5)",10,True,48.85516810348182,48.85516810348182,00:2;01:5;02:3,"(0,0);(0,9);(0,18)","(10,10);(12,10);(15,12)",203,0,completed
48,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,5);(10,14);(9,2);(5,4);(4,4);(2,18);(8,18);(9,10);(13,3);(16,16)",10,True,41.09916644388735,41.09916644388735,00:4;01:2;02:4,"(0,0);(0,9);(0,18)","(13,3);(16,16);(10,5)",160,0,completed
49,known_visit,ACBBA,bernoulli,drop_0.25,19,361,3,10,acbba_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,18);(17,6);(7,11);(9,15);(6,14);(10,9);(3,0);(12,1);(7,2);(1,12)",10,True,41.77199180559387,41.77199180559387,00:4;01:2;02:4,"(0,0);(0,9);(0,18)","(17,6);(9,17);(7,9)",165,0,completed
