trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,CBAA,bernoulli,0.7,19,361,4,10,cbaa_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,"(18,9);(8,12);(16,10);(4,10);(6,1);(4,8);(17,1);(3,4);(12,1);(11,9)",10,True,52.85542497621218,52.85542497621218,00:1;01:2;02:4;03:3,"(0,0);(0,6);(0,12);(0,18)","(13,7);(9,12);(17,1);(18,9)",274,0,known_visit_core_500,10,4,8
1,known_visit,CBAA,bernoulli,0.7,19,361,4,10,cbaa_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,"(9,9);(9,6);(3,18);(9,5);(14,0);(8,5);(8,9);(11,12);(11,1);(0,9)",10,True,51.57657241009474,51.57657241009474,00:0;01:3;02:5;03:2,"(0,0);(0,6);(0,12);(0,18)","(11,1);(11,18);(14,0);(9,3)",265,0,known_visit_core_500,10,4,8
2,known_visit,CBAA,bernoulli,0.7,19,361,4,10,cbaa_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,"(4,17);(10,16);(9,5);(17,17);(3,8);(18,18);(16,13);(15,11);(7,16);(6,5)",10,True,46.637450672792404,46.637450672792404,00:2;01:3;02:0;03:5,"(0,0);(0,6);(0,12);(0,18)","(16,11);(16,13);(4,18);(18,13)",232,0,known_visit_core_500,10,4,8
3,known_visit,CBAA,bernoulli,0.7,19,361,4,10,cbaa_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,"(14,6);(10,1);(4,2);(3,12);(6,14);(13,16);(7,14);(4,7);(11,5);(18,16)",10,True,64.09477539796869,64.09477539796869,00:1;01:1;02:6;03:2,"(0,0);(0,6);(0,12);(0,18)","(14,15);(12,5);(10,1);(8,11)",329,0,known_visit_core_500,10,4,8
4,known_visit,CBAA,bernoulli,0.7,19,361,4,10,cbaa_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,"(18,13);(16,5);(9,7);(2,8);(11,6);(18,6);(16,7);(11,8);(3,7);(2,7)",10,True,60.834328518413955,60.834328518413955,00:1;01:7;02:2;03:0,"(0,0);(0,6);(0,12);(0,18)","(16,13);(11,9);(18,13);(18,7)",317,0,known_visit_core_500,10,4,8
5,known_visit,CBAA,bernoulli,0.7,19,361,4,10,cbaa_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,"(10,6);(13,12);(1,6);(8,16);(7,4);(16,7);(3,7);(2,7);(1,0);(9,17)",10,True,39.200882652192014,39.200882652192014,00:1;01:6;02:0;03:3,"(0,0);(0,6);(0,12);(0,18)","(5,4);(16,7);(1,1);(13,10)",213,0,known_visit_core_500,10,4,8
6,known_visit,CBAA,bernoulli,0.7,19,361,4,10,cbaa_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,"(13,16);(16,8);(6,0);(18,13);(2,8);(6,2);(15,9);(6,3);(1,6);(0,16)",10,True,54.42860755594531,54.42860755594531,00:3;01:2;02:0;03:5,"(0,0);(0,6);(0,12);(0,18)","(15,9);(16,3);(13,6);(16,8)",282,0,known_visit_core_500,10,4,8
7,known_visit,CBAA,bernoulli,0.7,19,361,4,10,cbaa_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,"(13,3);(4,14);(15,5);(10,5);(4,7);(4,3);(3,5);(9,17);(7,4);(6,14)",10,True,43.8140190086347,43.8140190086347,00:4;01:3;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(15,5);(9,17);(10,7);(4,7)",224,0,known_visit_core_500,10,4,8
8,known_visit,CBAA,bernoulli,0.7,19,361,4,10,cbaa_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,"(6,4);(7,3);(10,13);(4,15);(1,10);(17,18);(17,9);(8,0);(15,14);(10,16)",10,True,65.2925910376808,65.2925910376808,00:1;01:2;02:2;03:5,"(0,0);(0,6);(0,12);(0,18)","(6,15);(10,16);(11,18);(17,9)",336,0,known_visit_core_500,10,4,8
9,known_visit,CBAA,bernoulli,0.7,19,361,4,10,cbaa_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,"(13,4);(6,17);(10,7);(11,10);(2,3);(18,12);(7,12);(18,3);(16,6);(6,2)",10,True,70.73702206013643,70.73702206013643,00:5;01:1;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(18,12);(10,2);(15,1);(6,3)",384,0,known_visit_core_500,10,4,8
