trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status,failure_type,failure_message,completed_by_robot,completion_time_s
3,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,1,14,2,22.088224423942666,22.088224423942666,01,01,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,2,4,19,12.526044946821782,12.526044946821782,10,10,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,3,6,15,10.564781287736789,10.564781287736789,07,07,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,4,23,19,47.81408323466681,47.81408323466681,09,09,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,5,22,10,65.13709751579397,65.13709751579397,01,01,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,6,2,14,1.8978051473677637,1.8978051473677637,07,07,2,1,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,7,17,16,31.87580230722414,31.87580230722414,09,09,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,8,1,11,2.0379960074772137,2.0379960074772137,05,05,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,9,9,14,17.907363417237594,17.907363417237594,07,07,1,0,True,completed,,,,
3,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,7,8,10.268619009566061,10.268619009566061,04,04,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,1,2,13,4.473029996029563,4.473029996029563,06,06,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,2,21,0,38.40168529372608,38.40168529372608,00,00,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,3,16,9,30.794771963825678,30.794771963825678,03,03,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,4,18,18,37.16006017076647,37.16006017076647,10,10,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,5,20,1,34.57629914899053,34.57629914899053,00,00,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,6,12,21,21.36757025063065,21.36757025063065,10,10,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,7,8,20,12.334478572966075,12.334478572966075,10,10,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,8,24,6,54.30942001088937,54.30942001088937,00,00,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,9,20,12,42.81346855249997,42.81346855249997,03,03,1,0,True,completed,,,,
4,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,2,6,1.855516915171119,1.855516915171119,03,03,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,1,12,1,20.567980786600415,20.567980786600415,01,01,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,2,2,6,1.881730310017977,1.881730310017977,03,03,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,3,5,21,9.38080320243105,9.38080320243105,10,10,2,1,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,4,7,2,10.335737204786664,10.335737204786664,01,01,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,5,1,8,0.19225959236596407,0.19225959236596407,04,04,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,6,16,3,27.561120183736577,27.561120183736577,02,02,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,7,21,4,38.19846190126681,38.19846190126681,02,02,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,8,24,20,50.36425747012133,50.36425747012133,10,10,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,9,13,23,26.524711970891758,26.524711970891758,10,10,1,0,True,completed,,,,
5,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,5,6,6.978401355637164,6.978401355637164,03,03,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,1,5,9,8.920026081825636,8.920026081825636,04,04,2,1,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,2,24,15,41.41202467714172,41.41202467714172,07,07,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,3,3,8,3.5126242369829774,3.5126242369829774,04,04,2,1,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,4,9,8,18.003939191243088,18.003939191243088,04,04,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,5,8,0,12.293506242364401,12.293506242364401,00,00,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,6,24,20,49.91917565055855,49.91917565055855,07,07,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,7,10,3,21.065856042948777,21.065856042948777,00,00,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,8,13,9,147.19124441541828,147.19124441541828,04,04,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,9,12,24,26.4097908194681,26.4097908194681,10,10,1,0,True,completed,,,,
6,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,11,14,17.03458081942122,17.03458081942122,07,07,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,1,4,17,7.196620602111158,7.196620602111158,08,08,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,2,9,16,17.369107843154964,17.369107843154964,07,07,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,3,9,18,18.028335764810212,18.028335764810212,09,09,2,1,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,4,24,1,41.08759668706735,41.08759668706735,01,01,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,5,21,18,42.90889508142123,42.90889508142123,07,07,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,6,9,19,16.044819378772285,16.044819378772285,09,09,2,1,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,7,2,19,4.04727296311042,4.04727296311042,09,09,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,8,14,19,28.74134732716575,28.74134732716575,09,09,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,9,14,22,33.819933211751014,33.819933211751014,09,09,1,0,True,completed,,,,
7,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,2,6,1.9496881623730156,1.9496881623730156,03,03,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,1,8,11,14.396831619298615,14.396831619298615,06,06,2,1,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,2,22,0,35.88482577326359,35.88482577326359,00,00,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,3,10,0,15.71047746947439,15.71047746947439,00,00,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,4,12,12,23.028468117681197,23.028468117681197,07,07,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,5,22,15,46.21991155823929,46.21991155823929,07,07,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,6,7,8,10.997380628517508,10.997380628517508,04,04,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,7,12,17,20.937252753220946,20.937252753220946,08,08,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,8,5,8,7.5993199292836255,7.5993199292836255,04,04,2,1,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,9,20,13,38.793156276673045,38.793156276673045,07,07,1,0,True,completed,,,,
8,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,11,13,19.279212482516158,19.279212482516158,07,07,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,1,12,13,21.32230227751495,21.32230227751495,06,06,2,1,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,2,0,15,0.5233750990504351,0.5233750990504351,08,08,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,3,8,21,14.055159582110333,14.055159582110333,10,10,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,4,12,5,20.378163367478205,20.378163367478205,02,02,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,5,6,20,8.760053581910894,8.760053581910894,10,10,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,6,1,10,0.1745728369464471,0.1745728369464471,05,05,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,7,15,19,36.81430804144857,36.81430804144857,06,06,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,8,2,11,4.063825597040168,4.063825597040168,05,05,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,9,24,1,45.61372089175566,45.61372089175566,00,00,1,0,True,completed,,,,
9,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,15,2,28.23852420655533,28.23852420655533,00,00,1,0,True,completed,,,,
10,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,1,7,19,12.630907274019428,12.630907274019428,09,09,2,1,True,completed,,,,
10,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,2,19,17,36.96969487022415,36.96969487022415,09,09,1,0,True,completed,,,,
10,known_visit,HIPC,bernoulli,drop_0.25,25,625,13,10,hipc_g25_d50_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,3,5,6,6.921646295823928,6.921646295823928,03,03,1,0,True,completed,,,,
