trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,23,2,1,17,7,0,0,0,0,83,48,35,196,0,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,16,4,0,17,0,2,0,0,0,71,34,37,207,0,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,18,3,0,19,0,1,0,0,0,71,38,33,207,0,known_visit_horizon,commitment_horizon,2,h2,10,4
0,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,8,1,1,7,2,0,0,0,0,54,19,35,224,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,18,2,0,19,0,0,0,0,0,67,38,29,198,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,20,3,0,21,0,0,0,0,0,67,41,26,199,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,17,2,0,18,0,0,0,0,0,65,36,29,200,0,known_visit_horizon,commitment_horizon,2,h2,10,4
1,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,19,3,0,20,0,0,0,0,0,67,39,28,198,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,16,3,0,17,0,0,0,0,0,63,34,29,219,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,16,2,0,17,0,1,0,0,0,68,34,34,214,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,22,3,0,23,0,0,0,0,0,80,45,35,203,0,known_visit_horizon,commitment_horizon,2,h2,10,4
2,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,18,2,0,19,0,0,0,0,0,72,38,34,210,0,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,15,1,0,16,0,0,0,0,0,73,32,41,243,0,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,20,3,0,21,0,1,0,0,0,82,41,41,235,0,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,17,3,0,18,0,1,2,2,0,85,38,47,231,0,known_visit_horizon,commitment_horizon,2,h2,10,4
3,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,14,3,0,15,0,1,0,0,0,77,30,47,239,0,known_visit_horizon,commitment_horizon,2,h2,10,4
4,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,16,4,0,17,0,0,0,0,0,69,34,35,210,0,known_visit_horizon,commitment_horizon,2,h2,10,4
4,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,25,2,0,26,0,2,0,0,0,86,51,35,194,0,known_visit_horizon,commitment_horizon,2,h2,10,4
4,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,16,2,0,17,0,1,0,0,0,67,34,33,212,0,known_visit_horizon,commitment_horizon,2,h2,10,4
4,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,9,2,0,10,0,1,0,0,0,58,20,38,221,0,known_visit_horizon,commitment_horizon,2,h2,10,4
5,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,19,2,0,20,0,1,0,0,0,78,40,38,244,0,known_visit_horizon,commitment_horizon,2,h2,10,4
5,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,15,4,0,16,0,0,0,0,0,71,32,39,251,0,known_visit_horizon,commitment_horizon,2,h2,10,4
5,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,19,2,0,20,0,1,0,0,0,77,40,37,245,0,known_visit_horizon,commitment_horizon,2,h2,10,4
5,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,28,2,0,28,1,1,0,0,0,97,58,39,226,0,known_visit_horizon,commitment_horizon,2,h2,10,4
6,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,31,5,0,32,0,0,0,0,0,105,63,42,234,0,known_visit_horizon,commitment_horizon,2,h2,10,4
6,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,13,1,0,14,0,2,0,0,0,70,29,41,268,0,known_visit_horizon,commitment_horizon,2,h2,10,4
6,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,15,3,0,16,0,0,0,0,0,76,33,43,262,0,known_visit_horizon,commitment_horizon,2,h2,10,4
6,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,21,1,0,22,0,3,3,3,0,88,47,41,250,0,known_visit_horizon,commitment_horizon,2,h2,10,4
7,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,17,3,0,18,0,0,0,0,0,79,36,43,260,0,known_visit_horizon,commitment_horizon,2,h2,10,4
7,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,21,2,0,22,0,2,0,0,0,87,44,43,252,0,known_visit_horizon,commitment_horizon,2,h2,10,4
7,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,15,2,0,16,0,2,0,0,0,76,32,44,263,0,known_visit_horizon,commitment_horizon,2,h2,10,4
7,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,25,3,0,26,0,2,0,0,0,98,52,46,242,0,known_visit_horizon,commitment_horizon,2,h2,10,4
8,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,13,0,1,12,2,0,0,0,0,74,28,46,244,0,known_visit_horizon,commitment_horizon,2,h2,10,4
8,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,27,6,0,28,0,2,0,0,0,99,55,44,220,0,known_visit_horizon,commitment_horizon,2,h2,10,4
8,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,16,2,0,17,0,1,0,0,0,74,34,40,244,0,known_visit_horizon,commitment_horizon,2,h2,10,4
8,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,15,2,0,16,0,0,0,0,0,72,32,40,246,0,known_visit_horizon,commitment_horizon,2,h2,10,4
9,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,20,3,0,21,0,0,0,0,0,76,42,34,227,0,known_visit_horizon,commitment_horizon,2,h2,10,4
9,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,12,1,0,13,0,1,0,0,0,64,27,37,239,0,known_visit_horizon,commitment_horizon,2,h2,10,4
9,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,19,2,0,19,1,1,0,0,0,77,40,37,226,0,known_visit_horizon,commitment_horizon,2,h2,10,4
9,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,26,4,0,27,0,0,0,0,0,87,53,34,217,0,known_visit_horizon,commitment_horizon,2,h2,10,4
10,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,21,2,0,22,0,0,0,0,0,77,43,34,197,0,known_visit_horizon,commitment_horizon,2,h2,10,4
10,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,16,3,0,17,0,0,0,0,0,68,34,34,205,0,known_visit_horizon,commitment_horizon,2,h2,10,4
10,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,16,3,0,17,0,0,0,0,0,68,34,34,205,0,known_visit_horizon,commitment_horizon,2,h2,10,4
10,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,12,2,0,13,0,1,0,0,0,61,27,34,212,0,known_visit_horizon,commitment_horizon,2,h2,10,4
11,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,14,1,0,14,1,0,0,0,0,75,31,44,253,0,known_visit_horizon,commitment_horizon,2,h2,10,4
11,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,23,3,0,24,0,3,0,0,0,91,47,44,238,0,known_visit_horizon,commitment_horizon,2,h2,10,4
11,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,12,3,0,13,0,0,0,0,0,74,26,48,254,0,known_visit_horizon,commitment_horizon,2,h2,10,4
11,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,21,3,0,22,0,1,0,0,0,89,44,45,239,0,known_visit_horizon,commitment_horizon,2,h2,10,4
12,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,34,4,0,35,0,0,0,0,0,125,69,56,320,0,known_visit_horizon,commitment_horizon,2,h2,10,4
12,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,19,2,0,20,0,0,2,1,0,93,42,51,351,0,known_visit_horizon,commitment_horizon,2,h2,10,4
12,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,25,1,0,26,0,4,3,3,0,123,55,68,321,0,known_visit_horizon,commitment_horizon,2,h2,10,4
12,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,21,3,0,22,0,0,0,0,0,104,44,60,340,0,known_visit_horizon,commitment_horizon,2,h2,10,4
13,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,25,4,0,25,1,0,0,0,0,96,52,44,283,0,known_visit_horizon,commitment_horizon,2,h2,10,4
13,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,01,26,4,1,26,1,3,1,1,0,105,54,51,275,0,known_visit_horizon,commitment_horizon,2,h2,10,4
13,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,02,16,1,0,17,0,5,1,1,0,88,35,53,291,0,known_visit_horizon,commitment_horizon,2,h2,10,4
13,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,03,18,1,0,17,2,4,0,0,0,91,38,53,288,0,known_visit_horizon,commitment_horizon,2,h2,10,4
14,known_visit,ACBBA,ideal,1.0,19,361,4,10,acbba_h2_ideal,known_visit_10target_300.csv,00,27,4,0,28,0,2,0,0,0,97,55,42,212,0,known_visit_horizon,commitment_horizon,2,h2,10,4
