trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,ACBBA,gilbert_elliot,0.75,19,361,4,10,acbba_h3_ge_075,known_visit_10target_300.csv,10,True,56.571027081359034,56.571027081359034,5,5,5,103,33,94,13,6,0,0,324,0,431,1013,278,106,325,213,218,0.2857142857142857,43.1,21.8,acbba_entry:218;collision_intent:106;state:107,0.1499999999999999,0.1436170212765957,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,ACBBA,gilbert_elliot,0.75,19,361,4,10,acbba_h3_ge_075,known_visit_10target_300.csv,10,True,52.45774184636089,52.45774184636089,1,1,1,95,30,97,2,1,0,0,299,0,355,868,195,100,255,199,156,0.25557011795543905,35.5,15.6,acbba_entry:156;collision_intent:100;state:99,0.1499999999999999,0.12628865979381443,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,ACBBA,gilbert_elliot,0.75,19,361,4,10,acbba_h3_ge_075,known_visit_10target_300.csv,10,True,40.7413296976057,40.7413296976057,3,3,3,95,24,92,7,4,0,0,208,0,406,980,235,95,311,194,212,0.25268817204301075,40.6,21.2,acbba_entry:212;collision_intent:95;state:99,0.25,0.059782608695652106,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,ACBBA,gilbert_elliot,0.75,19,361,4,10,acbba_h3_ge_075,known_visit_10target_300.csv,10,True,44.74391705375319,44.74391705375319,3,3,3,82,22,78,8,6,7,3,256,0,422,1035,229,91,331,177,245,0.23107971745711403,42.2,24.5,acbba_entry:245;collision_intent:91;state:86,0.25,0.07051282051282048,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,ACBBA,gilbert_elliot,0.75,19,361,4,10,acbba_h3_ge_075,known_visit_10target_300.csv,10,True,48.29641359182066,48.29641359182066,3,3,3,100,28,90,14,5,0,0,261,0,386,930,226,101,285,205,181,0.264947245017585,38.6,18.1,acbba_entry:181;collision_intent:101;state:104,0.44999999999999996,0.10000000000000009,known_visit_horizon,commitment_horizon,3,h3,10,4
5,known_visit,ACBBA,gilbert_elliot,0.75,19,361,4,10,acbba_h3_ge_075,known_visit_10target_300.csv,10,True,43.938237005556054,43.938237005556054,2,2,2,93,26,88,9,4,3,3,237,0,408,1013,210,97,311,194,214,0.22532188841201717,40.8,21.4,acbba_entry:214;collision_intent:97;state:97,0.5,0.11931818181818188,known_visit_horizon,commitment_horizon,3,h3,10,4
6,known_visit,ACBBA,gilbert_elliot,0.75,19,361,4,10,acbba_h3_ge_075,known_visit_10target_300.csv,10,True,56.67979454938606,56.67979454938606,3,3,3,123,33,114,13,6,5,3,297,0,484,1174,275,129,355,256,228,0.2589453860640301,48.4,22.8,acbba_entry:228;collision_intent:129;state:127,0.3999999999999999,0.07456140350877183,known_visit_horizon,commitment_horizon,3,h3,10,4
7,known_visit,ACBBA,gilbert_elliot,0.75,19,361,4,10,acbba_h3_ge_075,known_visit_10target_300.csv,10,True,44.77388286496822,44.77388286496822,0,0,0,96,27,98,2,3,0,0,236,0,409,1020,204,102,307,202,207,0.2222222222222222,40.9,20.7,acbba_entry:207;collision_intent:102;state:100,0.25,0.06632653061224492,known_visit_horizon,commitment_horizon,3,h3,10,4
8,known_visit,ACBBA,gilbert_elliot,0.75,19,361,4,10,acbba_h3_ge_075,known_visit_10target_300.csv,10,True,54.9711885397527,54.9711885397527,6,6,6,104,30,95,13,13,0,0,309,0,524,1272,298,110,414,218,306,0.2403225806451613,52.4,30.6,acbba_entry:306;collision_intent:110;state:108,0.44999999999999996,0.12368421052631584,known_visit_horizon,commitment_horizon,3,h3,10,4
9,known_visit,ACBBA,gilbert_elliot,0.75,19,361,4,10,acbba_h3_ge_075,known_visit_10target_300.csv,10,True,47.704300685041844,47.704300685041844,1,1,1,106,28,106,4,8,3,3,257,0,509,1227,297,111,398,221,288,0.24937027707808565,50.9,28.8,acbba_entry:288;collision_intent:111;state:110,0.3500000000000001,0.0660377358490567,known_visit_horizon,commitment_horizon,3,h3,10,4
