trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,50.04774088770041,50.04774088770041,0,0,0,95,28,99,0,11,0,0,0,0.0,0,283,0,313,936,0,100,213,199,114,0.0,15.65,5.7,collision_intent:100;hipc_clear_bundle:5;hipc_entry:109;state:99,0.07499999999999996,0.06818181818181812,133,183.8085,8.3333,152.7629,7.8739,133,31.0456,0.5427,completed
1,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,43.30324808202212,43.30324808202212,0,0,0,72,25,76,0,0,0,0,0,0.0,0,260,0,217,648,0,75,142,151,66,0.0,10.85,3.3,collision_intent:75;hipc_clear_bundle:3;hipc_entry:63;state:76,0.10000000000000009,0.17763157894736836,147,230.3204,7.7641,191.9073,7.3138,147,38.4131,0.5077,completed
2,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,46.9840695461985,46.9840695461985,0,0,0,87,27,90,1,6,0,0,0,0.0,0,268,0,263,786,0,90,173,181,82,0.0,13.15,4.1,collision_intent:90;hipc_clear_bundle:4;hipc_entry:78;state:91,0.125,0.12222222222222223,124,215.6035,7.2091,180.9538,6.7684,124,34.6497,0.4787,completed
3,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,56.467729536468475,56.467729536468475,0,0,0,84,32,88,0,6,0,0,0,0.0,0,350,0,260,777,0,90,170,178,82,0.0,13.0,4.1,collision_intent:90;hipc_clear_bundle:4;hipc_entry:78;state:88,0.25,0.18181818181818188,210,230.3141,9.8052,177.4529,9.419,210,52.8612,0.5458,completed
4,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,59.12329962731743,59.12329962731743,0,0,0,85,34,89,0,0,0,0,0,0.0,0,373,0,245,732,0,88,157,177,68,0.0,12.25,3.4,collision_intent:88;hipc_clear_bundle:3;hipc_entry:65;state:89,0.19999999999999996,0.1657303370786516,222,232.9713,7.8132,178.4797,7.3741,222,54.4916,0.5445,completed
5,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,49.3849749658946,49.3849749658946,0,0,0,87,28,91,0,4,0,0,0,0.0,0,288,0,260,777,0,90,170,181,79,0.0,13.0,3.95,collision_intent:90;hipc_clear_bundle:4;hipc_entry:75;state:91,0.2749999999999999,0.13461538461538458,137,210.1023,7.0059,171.7078,6.5536,137,38.3945,0.5277,completed
6,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,66.86381500231194,66.86381500231194,0,0,0,92,39,96,0,5,0,0,0,0.0,0,425,0,283,846,0,95,188,191,92,0.0,14.15,4.6,collision_intent:95;hipc_clear_bundle:4;hipc_entry:88;state:96,0.1499999999999999,0.1875,270,232.6135,7.2442,176.7628,6.8111,270,55.8507,0.5446,completed
7,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,59.23274861628918,59.23274861628918,0,0,0,102,34,106,0,7,1,1,0,0.0,0,352,0,337,1008,0,109,228,215,122,0.0,16.85,6.1,collision_intent:109;hipc_clear_bundle:8;hipc_entry:114;state:106,0.19999999999999996,0.13207547169811318,173,294.4436,8.0085,252.8074,7.6021,173,41.6362,0.5102,completed
8,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,54.708558474988834,54.708558474988834,0,0,0,80,32,84,0,5,0,0,0,0.0,0,342,0,261,780,0,83,178,167,94,0.0,13.05,4.7,collision_intent:83;hipc_clear_bundle:4;hipc_entry:90;state:84,0.25,0.22023809523809534,209,206.7097,7.4529,162.5233,7.0145,209,44.1864,0.52,completed
9,known_visit,HIPC,ideal,1.0,19,361,4,20,targets_20_hipc_h3_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,60.483950143230004,60.483950143230004,0,0,0,95,35,98,1,12,2,2,0,0.0,0,369,0,307,918,0,101,206,200,107,0.0,15.35,5.35,collision_intent:101;hipc_clear_bundle:4;hipc_entry:103;state:99,0.25,0.15306122448979598,203,192.5124,4.7771,142.6678,4.4394,203,49.8446,0.4969,completed
