trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,00,18,2,0,17,2,0,0,0,0,83,38,45,209,55,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,01,16,2,1,16,1,4,8,1,0,88,36,52,209,50,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,02,20,5,0,21,0,2,2,1,0,83,43,40,215,49,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,03,22,1,0,23,0,4,0,0,0,94,45,49,206,48,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,00,18,2,0,19,0,0,0,0,0,84,38,46,178,41,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,01,20,3,0,21,0,0,0,0,0,72,41,31,193,39,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,02,18,2,0,19,0,1,0,0,0,72,38,34,189,43,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,03,19,3,0,20,0,1,0,0,0,76,40,36,188,39,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,00,20,3,0,19,2,1,0,0,0,88,42,46,254,43,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,01,31,4,0,32,0,0,0,0,0,100,63,37,226,60,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,02,20,1,0,21,0,3,1,1,0,105,43,62,236,44,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,03,23,2,0,24,0,1,0,0,0,93,48,45,240,53,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,00,22,0,1,19,4,2,0,0,0,95,45,50,189,49,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,01,21,2,0,22,0,3,0,0,0,81,43,38,197,55,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,bernoulli,0.25,19,361,4,10,dga_h8_bernoulli_025,known_visit_10target_300.csv,02,17,5,0,18,0,1,0,0,0,74,36,38,208,52,known_visit_horizon,commitment_horizon,8,h8,10,4
