trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status
0,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,49.42904834077629,49.42904834077629,4,4,4,196,29,184,20,6,3,1,1,5.0,1,541,0,475,2827,495,205,270,409,66,0.26232114467408585,47.5,6.6,collision_intent:205;pi_clear_path:10;pi_entry:56;state:204,0.55,0.12364130434782616,183,117.7317,1.6513,81.48,1.1651,176,36.2517,0.3915,completed
1,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,39.7591603069717,39.7591603069717,3,3,3,175,24,161,22,3,5,5,0,0.0,0,420,0,432,2599,415,179,253,362,70,0.23566155593412833,43.2,7.0,collision_intent:179;pi_clear_path:5;pi_entry:65;state:183,0.42500000000000004,0.11413043478260865,103,82.8394,2.1788,60.2621,1.4911,91,22.5773,0.5593,completed
2,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,61.73940464553907,61.73940464553907,4,4,4,256,36,235,29,8,6,4,1,5.0,1,663,0,636,3780,660,266,370,530,106,0.2560124127230411,63.6,10.6,collision_intent:266;pi_clear_path:6;pi_entry:100;state:264,0.4750000000000001,0.10372340425531923,170,127.7496,2.0717,86.8506,1.5238,171,40.899,0.4479,completed
3,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,50.585170164068984,50.585170164068984,2,2,2,187,30,178,17,9,10,5,2,10.0,1,576,0,467,2775,488,194,273,389,78,0.25616797900262467,46.7,7.8,collision_intent:194;pi_clear_path:5;pi_entry:73;state:195,0.2749999999999999,0.2275280898876404,221,160.711,1.9548,108.8523,1.276,227,51.8587,0.4305,completed
4,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,51.71191745080648,51.71191745080648,3,3,3,196,30,181,23,6,11,6,2,10.0,1,578,0,494,2966,487,209,285,413,81,0.24472361809045226,49.4,8.1,collision_intent:209;pi_clear_path:9;pi_entry:72;state:204,0.42500000000000004,0.1346685082872927,199,149.5873,1.7828,102.1321,1.2012,208,47.4552,0.4124,completed
5,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,55.732952889006626,55.732952889006626,4,4,4,177,33,163,22,7,11,4,3,25.0,2,672,0,453,2706,463,185,268,370,83,0.24706510138740662,45.3,8.3,collision_intent:185;pi_clear_path:10;pi_entry:73;state:185,0.5249999999999999,0.19708588957055206,333,216.8157,1.6222,145.0255,1.1226,331,71.7902,0.4691,completed
6,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,68.01428820017512,68.01428820017512,7,7,7,259,38,225,42,14,9,4,2,10.0,1,758,0,678,4032,709,277,401,544,134,0.25303354746609563,67.8,13.4,collision_intent:277;pi_clear_path:17;pi_entry:117;state:267,0.2749999999999999,0.1594444444444445,275,187.0956,2.3124,121.312,1.5537,302,65.7836,0.3871,completed
7,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,50.09343495238995,50.09343495238995,4,4,4,213,30,184,37,24,11,8,2,10.0,1,537,0,569,3391,588,225,344,446,123,0.24459234608985025,56.9,12.3,collision_intent:225;pi_clear_path:10;pi_entry:113;state:221,0.44999999999999996,0.17934782608695654,140,106.3164,1.4688,71.5965,0.9939,159,34.7199,0.2919,completed
8,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,61.175345057394885,61.175345057394885,8,8,8,208,36,180,36,12,6,4,1,5.0,1,714,0,527,3168,515,219,308,435,92,0.23953488372093024,52.7,9.2,collision_intent:219;pi_clear_path:12;pi_entry:80;state:216,0.6000000000000001,0.13194444444444442,319,204.1489,1.5018,134.0587,0.9795,327,70.0902,0.4002,completed
9,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,56.14576313922115,56.14576313922115,4,4,4,208,33,190,26,5,5,2,1,5.0,1,636,0,498,2969,512,216,282,432,66,0.2600304723209751,49.8,6.6,collision_intent:216;pi_clear_path:7;pi_entry:59;state:216,0.42500000000000004,0.16052631578947363,240,150.8099,1.6362,101.6525,1.1006,235,49.1574,0.3376,completed
10,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,71.53973832708081,71.53973832708081,7,7,7,244,42,216,36,10,7,3,2,10.0,1,831,0,617,3676,632,261,356,513,104,0.2540192926045016,61.7,10.4,collision_intent:261;pi_clear_path:14;pi_entry:90;state:252,0.42500000000000004,0.15740740740740744,362,234.8886,2.2996,156.1316,1.539,376,78.757,0.437,completed
11,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,41.965349966396474,41.965349966396474,6,6,6,185,25,174,19,9,4,2,1,5.0,1,431,0,490,2912,514,192,298,385,105,0.24687800192122958,49.0,10.5,collision_intent:192;pi_clear_path:8;pi_entry:97;state:193,0.4750000000000001,0.09195402298850586,92,65.4903,2.1209,46.1308,1.3629,97,19.3595,0.3963,completed
12,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,38.74956934061183,38.74956934061183,1,1,1,136,23,135,9,3,2,2,0,0.0,0,446,0,363,2158,376,143,220,287,76,0.24527071102413567,36.3,7.6,collision_intent:143;pi_clear_path:7;pi_entry:69;state:144,0.42500000000000004,0.17500000000000004,202,143.5755,2.2905,99.1463,1.472,204,44.4292,0.411,completed
13,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,46.98981177690647,46.98981177690647,2,2,2,204,28,198,14,7,4,4,0,0.0,0,494,0,505,2996,533,211,294,423,82,0.2597465886939571,50.5,8.2,collision_intent:211;pi_clear_path:8;pi_entry:74;state:212,0.2749999999999999,0.08207070707070696,116,109.3372,1.8394,77.4618,1.1744,112,31.8754,0.4905,completed
14,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,59.09295069527087,59.09295069527087,4,4,4,220,35,193,35,10,3,1,1,5.0,1,659,0,546,3245,555,230,316,458,88,0.25261720527992715,54.6,8.8,collision_intent:230;pi_clear_path:12;pi_entry:76;state:228,0.3500000000000001,0.18847150259067358,244,273.0141,2.4809,185.426,1.6271,241,87.5881,0.4717,completed
15,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,53.963646968730195,53.963646968730195,4,4,4,231,32,208,31,9,7,5,1,5.0,1,570,0,576,3467,554,243,333,482,94,0.23879310344827587,57.6,9.4,collision_intent:243;pi_clear_path:11;pi_entry:83;state:239,0.42500000000000004,0.10817307692307687,131,172.3516,2.5707,119.3269,1.7267,141,53.0247,0.5368,completed
16,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,40.18121785976146,40.18121785976146,3,3,3,180,24,171,17,12,6,5,1,5.0,1,410,0,456,2700,487,189,267,377,79,0.26126609442060084,45.6,7.9,collision_intent:189;pi_clear_path:5;pi_entry:74;state:188,0.2749999999999999,0.07967836257309946,82,102.6321,2.4921,74.3233,1.7031,79,28.3088,0.4815,completed
17,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,63.610494542097676,63.610494542097676,9,9,9,189,37,158,39,9,0,0,0,0.0,0,777,0,475,2827,493,197,278,394,81,0.2539927872230809,47.5,8.1,collision_intent:197;pi_clear_path:14;pi_entry:67;state:197,0.7,0.3227848101265822,427,430.9954,2.9274,282.2828,1.9711,426,148.7126,0.5455,completed
18,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,71.47400385652867,71.47400385652867,8,8,8,257,41,210,55,4,3,1,1,5.0,1,809,0,622,3713,636,267,355,532,90,0.2564516129032258,62.2,9.0,collision_intent:267;pi_clear_path:11;pi_entry:79;state:265,0.42500000000000004,0.1428571428571428,327,341.1905,2.4777,224.8156,1.7206,326,116.3749,0.5884,completed
19,known_visit,PI,bernoulli,drop_0.25,25,625,8,10,pi_g25_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid25_targets10_trials50.csv,10,True,50.51297637154578,50.51297637154578,4,4,4,197,30,189,16,11,0,0,0,0.0,0,561,0,501,2932,558,204,297,409,92,0.27061105722599416,50.1,9.2,collision_intent:204;pi_clear_path:9;pi_entry:83;state:205,0.32499999999999996,0.17658730158730163,199,247.3946,2.7445,171.6694,1.8586,195,75.7252,0.5305,completed
