trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
10,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,14);(12,11);(1,18);(18,7);(10,9);(5,13);(7,14);(16,1);(7,16);(17,2)",10,True,56.75767150906707,56.75767150906707,00:2;01:0;02:2;03:3;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(17,2);(1,14);(7,16);(5,13);(18,7)",422,0,completed
11,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,12);(18,5);(15,11);(9,10);(6,13);(6,5);(12,4);(7,9);(15,4);(9,17)",10,True,47.57741625170189,47.57741625170189,00:2;01:1;02:5;03:1;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(17,4);(11,4);(18,5);(12,4);(9,17)",311,0,completed
12,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,17);(17,17);(17,1);(12,7);(14,2);(13,7);(13,15);(9,0);(14,11);(6,12)",10,True,36.98463030375112,36.98463030375112,00:3;01:3;02:0;03:1;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,1);(14,12);(5,17);(9,1);(17,17)",237,0,completed
13,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(13,1);(7,12);(7,16);(2,13);(11,9);(5,14);(1,10);(11,2);(1,12)",10,True,34.637769720842606,34.637769720842606,00:2;01:2;02:2;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,3);(15,8);(6,13);(8,14);(2,12)",253,0,completed
14,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(13,9);(11,15);(4,1);(14,14);(18,7);(9,0);(15,17);(12,12);(5,15);(4,10)",10,True,37.68469089974037,37.68469089974037,00:2;01:1;02:2;03:3;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(13,7);(4,0);(16,7);(12,10);(15,17)",247,0,completed
15,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(7,5);(5,4);(8,4);(18,17);(2,16);(5,8);(7,14);(2,3);(15,0);(15,8)",10,True,63.843841937371394,63.843841937371394,00:3;01:3;02:1;03:2;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,0);(15,8);(7,5);(15,9);(16,12)",463,0,completed
16,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,7);(1,5);(15,1);(0,17);(9,0);(10,11);(5,16);(1,9);(1,14);(18,18)",10,True,37.18666758772472,37.18666758772472,00:2;01:1;02:3;03:3;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,7);(0,17);(9,7);(18,18);(4,8)",252,0,completed
17,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,4);(5,2);(4,8);(6,0);(14,5);(17,18);(8,8);(13,1);(3,15);(10,3)",10,True,30.396390101181282,30.396390101181282,00:3;01:2;02:3;03:1;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(13,1);(8,6);(14,5);(4,8);(17,18)",200,0,completed
18,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,16);(18,10);(12,4);(15,17);(7,15);(4,14);(4,18);(15,8);(8,18);(15,3)",10,True,39.77864058164403,39.77864058164403,00:1;01:3;02:1;03:2;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,8);(18,10);(6,17);(9,8);(15,17)",269,0,completed
19,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,5);(11,12);(17,13);(12,2);(2,8);(18,9);(5,0);(10,9);(2,15);(14,4)",10,True,45.00905571432441,45.00905571432441,00:3;01:3;02:2;03:2;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,9);(17,13);(13,2);(13,5);(5,0)",291,0,completed
20,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,9);(17,15);(11,16);(16,5);(18,18);(18,1);(8,5);(10,0);(5,5);(11,15)",10,True,56.51197067145016,56.51197067145016,00:2;01:0;02:4;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(16,5);(10,9);(18,6);(12,4);(17,15)",400,0,completed
21,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,15);(4,17);(6,8);(12,16);(18,6);(2,3);(1,1);(16,0);(13,1);(9,3)",10,True,40.685358489307944,40.685358489307944,00:3;01:3;02:0;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(16,0);(18,6);(3,16);(11,13);(12,6)",271,0,completed
22,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,0);(13,10);(4,16);(2,18);(0,17);(12,0);(13,1);(12,18);(9,14);(15,10)",10,True,59.255776588233786,59.255776588233786,00:2;01:2;02:1;03:2;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(14,18);(15,10);(7,0);(9,13);(13,5)",401,0,completed
23,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,18);(10,16);(10,3);(2,14);(14,16);(12,2);(13,8);(2,0);(16,6);(9,0)",10,True,32.73948608796943,32.73948608796943,00:4;01:0;02:2;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(12,2);(9,6);(16,6);(11,13);(14,16)",222,0,completed
24,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,6);(13,13);(11,3);(6,1);(2,10);(17,0);(16,15);(13,8);(6,8);(2,8)",10,True,53.080047079104936,53.080047079104936,00:3;01:2;02:2;03:3;04:0,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,7);(12,4);(11,3);(13,8);(13,11)",371,0,completed
25,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,0);(6,17);(16,15);(5,15);(2,15);(1,2);(2,8);(15,10);(9,4);(13,16)",10,True,39.09206685623742,39.09206685623742,00:1;01:2;02:1;03:4;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(9,4);(7,1);(1,6);(15,10);(16,15)",264,0,completed
26,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,7);(10,14);(10,1);(7,13);(18,10);(12,12);(8,7);(16,10);(13,10);(17,5)",10,True,37.56023066872482,37.56023066872482,00:1;01:1;02:2;03:5;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(5,7);(18,6);(16,10);(18,10);(12,11)",247,0,completed
27,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,15);(9,6);(13,15);(15,5);(14,8);(12,0);(10,14);(17,9);(13,2);(6,11)",10,True,38.55218139107077,38.55218139107077,00:2;01:2;02:2;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(13,2);(14,8);(15,5);(11,11);(10,6)",253,0,completed
28,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,16);(5,7);(9,10);(6,0);(15,15);(1,5);(14,4);(4,7);(13,7);(7,7)",10,True,50.84332494817337,50.84332494817337,00:1;01:1;02:4;03:1;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(9,10);(6,0);(13,6);(13,15);(14,4)",358,0,completed
29,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,14);(18,9);(9,9);(15,18);(10,1);(11,5);(18,2);(12,11);(5,18);(7,15)",10,True,44.324606540902394,44.324606540902394,00:2;01:1;02:2;03:2;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,2);(11,5);(11,8);(12,11);(13,9)",315,0,completed
30,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(7,18);(3,15);(8,15);(16,13);(3,4);(13,17);(2,5);(11,0);(17,3)",10,True,52.545727198345126,52.545727198345126,00:3;01:2;02:0;03:2;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(11,8);(14,18);(11,0);(2,5);(16,13)",343,0,completed
31,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,3);(14,5);(8,4);(10,8);(4,13);(10,4);(0,2);(6,18);(8,15);(12,2)",10,True,32.46388312205048,32.46388312205048,00:2;01:4;02:0;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(14,5);(15,3);(7,14);(11,6);(8,15)",222,0,completed
32,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(16,8);(5,1);(14,15);(3,5);(11,17);(14,18);(14,0);(8,16);(1,16);(7,0)",10,True,44.05547215210042,44.05547215210042,00:3;01:0;02:1;03:4;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(14,0);(11,2);(8,5);(16,8);(14,11)",328,0,completed
33,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(14,10);(6,5);(13,0);(15,6);(2,2);(1,14);(17,17);(4,5);(3,18);(3,2)",10,True,48.208883191931875,48.208883191931875,00:3;01:2;02:2;03:1;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(14,10);(13,0);(14,1);(3,2);(17,17)",347,0,completed
34,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,13);(18,17);(3,1);(2,13);(6,2);(12,2);(14,9);(6,0);(11,3);(12,7)",10,True,40.010157858776516,40.010157858776516,00:4;01:1;02:2;03:2;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(11,3);(11,1);(15,9);(10,8);(18,12)",281,0,completed
35,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,13);(15,4);(6,0);(16,10);(10,0);(12,3);(8,9);(10,15);(2,8);(18,6)",10,True,38.061336015146054,38.061336015146054,00:3;01:2;02:2;03:2;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(12,4);(18,9);(9,10);(16,10);(6,8)",262,0,completed
36,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,13);(7,8);(3,16);(12,17);(14,15);(14,16);(9,16);(7,2);(2,9);(15,14)",10,True,37.20641916758427,37.20641916758427,00:1;01:1;02:3;03:3;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(2,9);(7,1);(14,14);(15,14);(14,16)",253,0,completed
37,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(0,17);(10,3);(3,8);(6,3);(17,6);(12,10);(6,1);(7,10);(3,5);(7,8)",10,True,38.134855390948346,38.134855390948346,00:4;01:2;02:1;03:0;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(17,6);(7,8);(10,3);(7,18);(12,10)",265,0,completed
38,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(14,8);(15,9);(16,2);(14,15);(5,12);(12,17);(7,6);(9,3);(5,10)",10,True,45.72600312358067,45.72600312358067,00:3;01:2;02:2;03:1;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(16,2);(14,8);(17,14);(13,12);(15,9)",321,0,completed
39,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,8);(15,6);(12,8);(3,5);(4,2);(12,3);(16,17);(18,4);(5,3);(4,6)",10,True,38.48460908929727,38.48460908929727,00:3;01:1;02:4;03:1;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(7,5);(4,2);(18,4);(12,8);(16,17)",268,0,completed
40,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,4);(2,18);(1,7);(1,15);(6,5);(13,9);(17,17);(3,5);(8,18);(1,2)",10,True,57.293713086800736,57.293713086800736,00:1;01:4;02:3;03:1;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(2,4);(13,9);(17,17);(1,2);(1,15)",468,0,completed
41,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,18);(5,18);(11,12);(2,6);(8,10);(9,13);(3,1);(12,13);(13,16);(7,6)",10,True,25.196651033774113,25.196651033774113,00:2;01:1;02:1;03:3;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(7,8);(5,6);(9,10);(11,12);(13,16)",183,0,completed
42,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(12,8);(17,10);(18,4);(11,8);(17,3);(10,16);(16,18);(15,8);(17,18)",10,True,36.87225487420058,36.87225487420058,00:3;01:0;02:4;03:0;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(18,4);(12,10);(17,10);(18,17);(17,18)",241,0,completed
43,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,17);(13,14);(15,3);(12,17);(12,4);(6,6);(3,4);(16,13);(5,9);(4,6)",10,True,35.66481027078843,35.66481027078843,00:0;01:5;02:1;03:0;04:4,"(0,0);(0,4);(0,9);(0,14);(0,18)","(7,7);(15,3);(13,8);(5,9);(16,13)",240,0,completed
44,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,14);(8,14);(17,17);(5,7);(8,15);(2,14);(12,5);(18,11);(3,12);(4,18)",10,True,42.13311395901711,42.13311395901711,00:1;01:1;02:1;03:4;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(12,13);(4,15);(13,8);(3,12);(18,11)",290,0,completed
45,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,10);(5,16);(11,17);(18,8);(5,18);(9,15);(18,7);(17,16);(1,9);(9,3)",10,True,73.76313991714075,73.76313991714075,00:1;01:1;02:4;03:2;04:2,"(0,0);(0,4);(0,9);(0,14);(0,18)","(16,16);(17,10);(18,7);(17,11);(11,15)",553,0,completed
46,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,16);(15,7);(13,0);(7,0);(4,9);(2,16);(18,14);(18,15);(18,13);(15,4)",10,True,37.90584174019674,37.90584174019674,00:4;01:0;02:2;03:0;04:4,"(0,0);(0,4);(0,9);(0,14);(0,18)","(15,7);(10,10);(18,13);(4,17);(18,14)",246,0,completed
47,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,10);(3,9);(12,4);(15,12);(4,10);(5,1);(9,7);(3,18);(14,15);(5,5)",10,True,44.47251832658226,44.47251832658226,00:3;01:1;02:2;03:1;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(12,4);(5,1);(3,6);(12,10);(15,12)",308,0,completed
48,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,5);(10,14);(9,2);(5,4);(4,4);(2,18);(8,18);(9,10);(13,3);(16,16)",10,True,50.9014715395325,50.9014715395325,00:1;01:4;02:1;03:1;04:3,"(0,0);(0,4);(0,9);(0,14);(0,18)","(9,10);(13,3);(13,2);(10,12);(16,16)",379,0,completed
49,known_visit,ACBBA,bernoulli,drop_0.25,19,361,5,10,acbba_g19_d85_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,18);(17,6);(7,11);(9,15);(6,14);(10,9);(3,0);(12,1);(7,2);(1,12)",10,True,31.500027047553505,31.500027047553505,00:3;01:1;02:2;03:3;04:1,"(0,0);(0,4);(0,9);(0,14);(0,18)","(12,1);(17,6);(8,9);(10,7);(10,15)",218,0,completed
