trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,00,21,2,1,21,1,0,0,0,0,58,44,14,184,35,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,01,28,4,0,29,0,3,0,0,0,84,57,27,158,35,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,02,23,3,1,20,4,1,0,0,0,62,48,14,187,27,known_visit_horizon,commitment_horizon,3,h3,10,4
0,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,03,26,1,1,23,4,3,0,0,0,73,54,19,173,30,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,00,25,2,1,24,2,0,0,0,0,65,53,12,209,48,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,01,38,3,2,36,3,1,0,0,0,102,77,25,182,38,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,02,32,3,1,28,5,1,2,1,0,82,68,14,206,34,known_visit_horizon,commitment_horizon,3,h3,10,4
1,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,03,27,2,0,25,3,0,0,0,0,73,56,17,213,35,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,00,33,2,0,31,3,0,1,1,0,82,68,14,245,44,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,01,44,6,0,45,0,1,0,0,0,108,89,19,232,32,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,02,40,2,2,37,4,0,0,0,0,94,83,11,235,42,known_visit_horizon,commitment_horizon,3,h3,10,4
2,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,03,33,0,2,26,8,1,5,5,0,88,72,16,244,38,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,00,22,1,1,20,3,0,0,0,0,53,45,8,132,21,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,01,22,3,0,23,0,1,0,0,0,55,45,10,129,23,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,02,21,5,0,21,1,0,1,1,0,66,44,22,120,20,known_visit_horizon,commitment_horizon,3,h3,10,4
3,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,03,7,1,1,5,3,0,3,1,0,33,17,16,142,31,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,00,31,5,0,32,0,0,0,0,0,78,63,15,146,28,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,01,30,1,2,18,13,1,0,0,0,78,61,17,154,20,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,02,30,2,0,31,0,0,0,0,0,68,61,7,154,30,known_visit_horizon,commitment_horizon,3,h3,10,4
4,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,03,8,2,0,9,0,0,0,0,0,28,18,10,186,37,known_visit_horizon,commitment_horizon,3,h3,10,4
5,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,00,6,0,0,7,0,0,0,0,0,22,15,7,221,27,known_visit_horizon,commitment_horizon,3,h3,10,4
5,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,01,33,7,0,34,0,3,1,1,0,92,68,24,149,30,known_visit_horizon,commitment_horizon,3,h3,10,4
5,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,02,25,1,2,14,12,2,0,0,0,71,53,18,166,33,known_visit_horizon,commitment_horizon,3,h3,10,4
5,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,03,33,2,0,34,0,0,0,0,0,86,67,19,156,28,known_visit_horizon,commitment_horizon,3,h3,10,4
6,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,00,21,3,0,22,0,0,0,0,0,58,44,14,146,29,known_visit_horizon,commitment_horizon,3,h3,10,4
6,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,01,23,3,0,24,0,0,0,0,0,64,47,17,146,24,known_visit_horizon,commitment_horizon,3,h3,10,4
6,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,02,18,1,2,11,8,1,0,0,0,48,38,10,156,30,known_visit_horizon,commitment_horizon,3,h3,10,4
6,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,03,23,3,1,23,1,0,0,0,0,64,47,17,140,30,known_visit_horizon,commitment_horizon,3,h3,10,4
7,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,00,30,3,0,29,2,0,0,0,0,76,62,14,140,26,known_visit_horizon,commitment_horizon,3,h3,10,4
7,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,01,31,4,0,32,0,0,0,0,0,79,63,16,140,24,known_visit_horizon,commitment_horizon,3,h3,10,4
7,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,02,16,1,1,16,1,1,0,0,0,44,34,10,174,24,known_visit_horizon,commitment_horizon,3,h3,10,4
7,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,03,17,2,0,18,0,0,0,0,0,44,36,8,169,29,known_visit_horizon,commitment_horizon,3,h3,10,4
8,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,00,24,0,4,19,6,0,0,0,0,71,50,21,216,28,known_visit_horizon,commitment_horizon,3,h3,10,4
8,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,01,37,7,0,38,0,2,0,0,0,94,75,19,195,26,known_visit_horizon,commitment_horizon,3,h3,10,4
8,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,02,35,0,3,26,10,0,3,2,0,94,73,21,180,40,known_visit_horizon,commitment_horizon,3,h3,10,4
8,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,03,22,3,0,23,0,0,0,0,0,56,46,10,216,43,known_visit_horizon,commitment_horizon,3,h3,10,4
9,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,00,26,3,0,27,0,1,0,0,0,62,54,8,218,27,known_visit_horizon,commitment_horizon,3,h3,10,4
9,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,01,32,1,0,33,0,2,0,0,0,78,66,12,191,37,known_visit_horizon,commitment_horizon,3,h3,10,4
9,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,02,32,2,1,23,10,1,0,0,0,84,66,18,183,40,known_visit_horizon,commitment_horizon,3,h3,10,4
9,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h3_ge_075,known_visit_10target_300.csv,03,34,4,0,35,0,0,0,0,0,83,69,14,196,27,known_visit_horizon,commitment_horizon,3,h3,10,4
