trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status
16,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,7);(1,5);(15,1);(0,17);(9,0);(10,11);(5,16);(1,9);(1,14);(18,18)",10,True,49.04039687833667,49.04039687833667,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(15,1);(8,17);(18,18)",191,0,completed
17,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,4);(5,2);(4,8);(6,0);(14,5);(17,18);(8,8);(13,1);(3,15);(10,3)",10,True,44.18699602793047,44.18699602793047,00:3;01:5;02:2,"(0,0);(0,9);(0,18)","(4,5);(14,5);(17,18)",184,0,completed
18,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(1,16);(18,10);(12,4);(15,17);(7,15);(4,14);(4,18);(15,8);(8,18);(15,3)",10,True,55.44507468680733,55.44507468680733,00:4;01:1;02:5,"(0,0);(0,9);(0,18)","(18,10);(4,18);(15,14)",234,0,completed
19,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,5);(11,12);(17,13);(12,2);(2,8);(18,9);(5,0);(10,9);(2,15);(14,4)",10,True,48.21478287501041,48.21478287501041,00:4;01:5;02:1,"(0,0);(0,9);(0,18)","(15,5);(18,9);(5,0)",195,0,completed
20,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,9);(17,15);(11,16);(16,5);(18,18);(18,1);(8,5);(10,0);(5,5);(11,15)",10,True,41.57712268313958,41.57712268313958,00:3;01:3;02:4,"(0,0);(0,9);(0,18)","(16,5);(11,11);(18,18)",159,0,completed
21,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,15);(4,17);(6,8);(12,16);(18,6);(2,3);(1,1);(16,0);(13,1);(9,3)",10,True,51.4157004177311,51.4157004177311,00:6;01:1;02:3,"(0,0);(0,9);(0,18)","(18,6);(7,0);(13,8)",197,0,completed
22,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,0);(13,10);(4,16);(2,18);(0,17);(12,0);(13,1);(12,18);(9,14);(15,10)",10,True,38.02665135726341,38.02665135726341,00:3;01:2;02:5,"(0,0);(0,9);(0,18)","(16,4);(15,12);(12,18)",154,0,completed
23,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,18);(10,16);(10,3);(2,14);(14,16);(12,2);(13,8);(2,0);(16,6);(9,0)",10,True,48.03371181126677,48.03371181126677,00:6;01:1;02:3,"(0,0);(0,9);(0,18)","(16,6);(9,14);(14,16)",210,0,completed
24,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,6);(13,13);(11,3);(6,1);(2,10);(17,0);(16,15);(13,8);(6,8);(2,8)",10,True,65.79213541642748,65.79213541642748,00:3;01:5;02:2,"(0,0);(0,9);(0,18)","(13,10);(17,0);(17,9)",264,0,completed
25,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,0);(6,17);(16,15);(5,15);(2,15);(1,2);(2,8);(15,10);(9,4);(13,16)",10,True,50.30112984810991,50.30112984810991,00:2;01:2;02:6,"(0,0);(0,9);(0,18)","(4,15);(13,4);(15,10)",208,0,completed
26,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,7);(10,14);(10,1);(7,13);(18,10);(12,12);(8,7);(16,10);(13,10);(17,5)",10,True,54.3877786855623,54.3877786855623,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(18,10);(10,14);(7,13)",236,0,completed
27,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,15);(9,6);(13,15);(15,5);(14,8);(12,0);(10,14);(17,9);(13,2);(6,11)",10,True,53.046058286332475,53.046058286332475,00:5;01:2;02:3,"(0,0);(0,9);(0,18)","(17,9);(9,6);(7,12)",209,0,completed
28,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,16);(5,7);(9,10);(6,0);(15,15);(1,5);(14,4);(4,7);(13,7);(7,7)",10,True,56.635424042825704,56.635424042825704,00:2;01:6;02:2,"(0,0);(0,9);(0,18)","(9,10);(14,4);(15,15)",245,0,completed
29,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,14);(18,9);(9,9);(15,18);(10,1);(11,5);(18,2);(12,11);(5,18);(7,15)",10,True,72.01687231864001,72.01687231864001,00:2;01:3;02:5,"(0,0);(0,9);(0,18)","(17,14);(5,18);(18,2)",282,0,completed
30,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,8);(7,18);(3,15);(8,15);(16,13);(3,4);(13,17);(2,5);(11,0);(17,3)",10,True,49.597019865643254,49.597019865643254,00:3;01:2;02:5,"(0,0);(0,9);(0,18)","(15,8);(10,4);(16,13)",206,0,completed
31,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,3);(14,5);(8,4);(10,8);(4,13);(10,4);(0,2);(6,18);(8,15);(12,2)",10,True,38.95615379502421,38.95615379502421,00:6;01:2;02:2,"(0,0);(0,9);(0,18)","(14,5);(10,4);(11,14)",159,0,completed
32,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(16,8);(5,1);(14,15);(3,5);(11,17);(14,18);(14,0);(8,16);(1,16);(7,0)",10,True,43.816230629608384,43.816230629608384,00:4;01:1;02:5,"(0,0);(0,9);(0,18)","(16,8);(1,16);(14,15)",174,0,completed
33,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(14,10);(6,5);(13,0);(15,6);(2,2);(1,14);(17,17);(4,5);(3,18);(3,2)",10,True,71.13387728319304,71.13387728319304,00:6;01:1;02:3,"(0,0);(0,9);(0,18)","(13,0);(10,0);(14,10)",301,0,completed
34,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(5,13);(18,17);(3,1);(2,13);(6,2);(12,2);(14,9);(6,0);(11,3);(12,7)",10,True,43.89040122499179,43.89040122499179,00:5;01:4;02:1,"(0,0);(0,9);(0,18)","(14,4);(14,9);(18,17)",178,0,completed
35,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(6,13);(15,4);(6,0);(16,10);(10,0);(12,3);(8,9);(10,15);(2,8);(18,6)",10,True,40.203112583749224,40.203112583749224,00:5;01:3;02:2,"(0,0);(0,9);(0,18)","(18,6);(16,10);(10,15)",168,0,completed
36,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,13);(7,8);(3,16);(12,17);(14,15);(14,16);(9,16);(7,2);(2,9);(15,14)",10,True,40.26394475761475,40.26394475761475,00:1;01:3;02:6,"(0,0);(0,9);(0,18)","(1,9);(13,15);(15,14)",165,0,completed
37,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(0,17);(10,3);(3,8);(6,3);(17,6);(12,10);(6,1);(7,10);(3,5);(7,8)",10,True,48.26673870891245,48.26673870891245,00:3;01:3;02:4,"(0,0);(0,9);(0,18)","(10,3);(7,8);(17,6)",220,0,completed
38,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(14,8);(15,9);(16,2);(14,15);(5,12);(12,17);(7,6);(9,3);(5,10)",10,True,54.38697066134236,54.38697066134236,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(16,2);(15,3);(14,15)",231,0,completed
39,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,8);(15,6);(12,8);(3,5);(4,2);(12,3);(16,17);(18,4);(5,3);(4,6)",10,True,43.9995030018122,43.9995030018122,00:5;01:4;02:1,"(0,0);(0,9);(0,18)","(18,4);(12,8);(16,8)",174,0,completed
40,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,4);(2,18);(1,7);(1,15);(6,5);(13,9);(17,17);(3,5);(8,18);(1,2)",10,True,48.11582513102708,48.11582513102708,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(1,13);(13,9);(17,17)",203,0,completed
41,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,18);(5,18);(11,12);(2,6);(8,10);(9,13);(3,1);(12,13);(13,16);(7,6)",10,True,40.93717542400423,40.93717542400423,00:1;01:6;02:3,"(0,0);(0,9);(0,18)","(7,17);(12,13);(13,13)",165,0,completed
42,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(15,3);(12,8);(17,10);(18,4);(11,8);(17,3);(10,16);(16,18);(15,8);(17,18)",10,True,36.94345214810833,36.94345214810833,00:3;01:4;02:3,"(0,0);(0,9);(0,18)","(18,4);(17,11);(17,18)",142,0,completed
43,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(2,17);(13,14);(15,3);(12,17);(12,4);(6,6);(3,4);(16,13);(5,9);(4,6)",10,True,35.91761376645959,35.91761376645959,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(8,4);(15,3);(16,13)",147,0,completed
44,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(4,14);(8,14);(17,17);(5,7);(8,15);(2,14);(12,5);(18,11);(3,12);(4,18)",10,True,106.02453103695754,106.02453103695754,00:3;01:2;02:5,"(0,0);(0,9);(0,18)","(18,11);(5,15);(17,17)",500,0,completed
45,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(18,10);(5,16);(11,17);(18,8);(5,18);(9,15);(18,7);(17,16);(1,9);(9,3)",10,True,42.52125525105463,42.52125525105463,00:1;01:4;02:5,"(0,0);(0,9);(0,18)","(12,7);(18,10);(17,16)",170,0,completed
46,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(9,16);(15,7);(13,0);(7,0);(4,9);(2,16);(18,14);(18,15);(18,13);(15,4)",10,True,158.36237760468782,158.36237760468782,00:2;01:3;02:5,"(0,0);(0,9);(0,18)","(15,7);(13,0);(18,13)",857,1,completed
47,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(12,10);(3,9);(12,4);(15,12);(4,10);(5,1);(9,7);(3,18);(14,15);(5,5)",10,True,43.63643962977813,43.63643962977813,00:2;01:4;02:4,"(0,0);(0,9);(0,18)","(4,10);(12,4);(12,10)",182,0,completed
48,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(10,5);(10,14);(9,2);(5,4);(4,4);(2,18);(8,18);(9,10);(13,3);(16,16)",10,True,41.429156024418596,41.429156024418596,00:5;01:1;02:4,"(0,0);(0,9);(0,18)","(13,3);(2,18);(16,16)",161,0,completed
49,known_visit,HIPC,bernoulli,drop_0.25,19,361,3,10,hipc_g19_d140_bernoulli_drop_0_25,reruns\grid_density\scenarios\cv\known_visit_grid19_targets10_trials50.csv,"(3,18);(17,6);(7,11);(9,15);(6,14);(10,9);(3,0);(12,1);(7,2);(1,12)",10,True,42.9044765235688,42.9044765235688,00:4;01:4;02:2,"(0,0);(0,9);(0,18)","(17,6);(10,4);(9,11)",177,0,completed
