trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,PI,bernoulli,0.5,19,361,4,10,pi_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,"(18,9);(8,12);(16,10);(4,10);(6,1);(4,8);(17,1);(3,4);(12,1);(11,9)",10,True,59.98880108349358,59.98880108349358,00:3;01:4;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(18,9);(17,1);(12,1);(4,11)",321,0,known_visit_core_500,10,4,8
1,known_visit,PI,bernoulli,0.5,19,361,4,10,pi_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,"(9,9);(9,6);(3,18);(9,5);(14,0);(8,5);(8,9);(11,12);(11,1);(0,9)",10,True,62.301783012695594,62.301783012695594,00:7;01:0;02:1;03:2,"(0,0);(0,6);(0,12);(0,18)","(14,0);(11,12);(9,5);(9,6)",358,0,known_visit_core_500,10,4,8
2,known_visit,PI,bernoulli,0.5,19,361,4,10,pi_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,"(4,17);(10,16);(9,5);(17,17);(3,8);(18,18);(16,13);(15,11);(7,16);(6,5)",10,True,74.25243572675791,74.25243572675791,00:6;01:2;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(16,13);(15,13);(14,8);(11,8)",428,0,known_visit_core_500,10,4,8
3,known_visit,PI,bernoulli,0.5,19,361,4,10,pi_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,"(14,6);(10,1);(4,2);(3,12);(6,14);(13,16);(7,14);(4,7);(11,5);(18,16)",10,True,61.39007371209443,61.39007371209443,00:5;01:4;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(18,16);(14,6);(11,10);(5,13)",339,0,known_visit_core_500,10,4,8
4,known_visit,PI,bernoulli,0.5,19,361,4,10,pi_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,"(18,13);(16,5);(9,7);(2,8);(11,6);(18,6);(16,7);(11,8);(3,7);(2,7)",10,True,71.92978473169782,71.92978473169782,00:5;01:4;02:1;03:0,"(0,0);(0,6);(0,12);(0,18)","(18,13);(12,9);(16,7);(15,7)",422,0,known_visit_core_500,10,4,8
5,known_visit,PI,bernoulli,0.5,19,361,4,10,pi_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,"(10,6);(13,12);(1,6);(8,16);(7,4);(16,7);(3,7);(2,7);(1,0);(9,17)",10,True,77.47904577150528,77.47904577150528,00:2;01:6;02:0;03:2,"(0,0);(0,6);(0,12);(0,18)","(7,3);(13,12);(13,13);(7,8)",412,0,known_visit_core_500,10,4,8
6,known_visit,PI,bernoulli,0.5,19,361,4,10,pi_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,"(13,16);(16,8);(6,0);(18,13);(2,8);(6,2);(15,9);(6,3);(1,6);(0,16)",10,True,89.81945630180691,89.81945630180691,00:5;01:4;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(15,9);(13,16);(14,9);(15,8)",483,0,known_visit_core_500,10,4,8
7,known_visit,PI,bernoulli,0.5,19,361,4,10,pi_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,"(13,3);(4,14);(15,5);(10,5);(4,7);(4,3);(3,5);(9,17);(7,4);(6,14)",10,True,36.77088186589522,36.77088186589522,00:3;01:3;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(13,5);(8,7);(9,17);(4,3)",194,0,known_visit_core_500,10,4,8
8,known_visit,PI,bernoulli,0.5,19,361,4,10,pi_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,"(6,4);(7,3);(10,13);(4,15);(1,10);(17,18);(17,9);(8,0);(15,14);(10,16)",10,True,102.97389305418457,102.97389305418457,00:3;01:3;02:2;03:2,"(0,0);(0,6);(0,12);(0,18)","(9,16);(17,9);(10,16);(7,3)",560,0,known_visit_core_500,10,4,8
9,known_visit,PI,bernoulli,0.5,19,361,4,10,pi_bernoulli_drop_0_5,known_visit_g19_t10_n500.csv,"(13,4);(6,17);(10,7);(11,10);(2,3);(18,12);(7,12);(18,3);(16,6);(6,2)",10,True,92.02368274703015,92.02368274703015,00:5;01:1;02:3;03:1,"(0,0);(0,6);(0,12);(0,18)","(10,7);(18,13);(18,12);(6,7)",538,0,known_visit_core_500,10,4,8
