trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,00,3,1,0,4,0,0,0,0,0,36,8,28,164,37,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,01,19,4,0,20,0,0,0,0,0,66,39,27,135,37,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,02,18,3,0,19,0,1,0,0,0,72,38,34,137,28,known_visit_horizon,commitment_horizon,5,h5,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,03,19,2,1,16,4,0,0,0,0,64,39,25,135,38,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,00,18,2,0,19,0,0,0,0,0,71,38,33,167,36,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,01,20,3,0,21,0,0,0,0,0,73,41,32,168,33,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,02,21,3,0,22,0,0,0,0,0,63,43,20,175,37,known_visit_horizon,commitment_horizon,5,h5,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,03,18,2,0,19,0,0,0,0,0,68,39,29,164,42,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,00,25,4,0,26,0,0,0,0,0,85,52,33,257,41,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,01,30,1,0,31,0,2,1,1,0,101,63,38,240,43,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,02,30,2,0,24,7,2,0,0,0,94,61,33,236,53,known_visit_horizon,commitment_horizon,5,h5,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,03,28,3,0,29,0,4,0,0,0,104,59,45,232,47,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,00,36,0,2,24,13,4,0,0,0,122,73,49,244,55,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,01,27,3,0,28,0,1,0,0,0,101,56,45,247,73,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,02,21,4,0,21,1,3,0,0,0,104,45,59,263,54,known_visit_horizon,commitment_horizon,5,h5,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,03,25,3,2,19,7,1,0,0,0,95,52,43,266,61,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,00,16,4,0,17,0,0,0,0,0,58,34,24,151,36,known_visit_horizon,commitment_horizon,5,h5,10,4
4,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h5_ge_075,known_visit_10target_300.csv,01,25,2,0,26,0,0,0,0,0,76,51,25,146,24,known_visit_horizon,commitment_horizon,5,h5,10,4
