trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status,failure_type,failure_message,targets_completed
0,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,11,1,0,12,0,2,0,0,0,0.0,0,0,98,26,72,1282,0,97,68.8393,0.7096835051546391,0.6791,0.8741,1.1584,14.2601,0.14701134020618556,0.1279,0.253,0.4964,97,54.5792,0.5626721649484536,0.5494,0.6458,0.7039,completed,,,
0,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,11,6,0,0,7,0,1,0,0,0,0.0,0,0,86,17,69,1294,0,114,81.4993,0.7149061403508772,0.6838500000000001,0.8973,1.0989,16.7365,0.14681140350877192,0.1378,0.2264,0.459,114,64.7628,0.5680947368421052,0.56685,0.6635,0.8815,completed,,,
0,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,12,23,1,0,24,0,3,0,0,0,0.0,0,0,112,48,64,1268,0,59,40.3713,0.6842593220338983,0.6504,1.103,1.1567,8.0396,0.136264406779661,0.1069,0.4543,0.5135,59,32.3317,0.5479949152542373,0.5391,0.6487,0.6908,completed,,,
0,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,13,6,0,0,7,0,3,0,0,0,0.0,0,0,89,17,72,1291,0,114,81.9601,0.718948245614035,0.70335,0.9015,1.1794,17.1403,0.15035350877192982,0.1346,0.249,0.5329,114,64.8198,0.5685947368421053,0.5717,0.6602,0.9294,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,00,15,0,0,16,0,0,0,0,0,0.0,0,0,80,32,48,993,0,64,42.6656,0.66665,0.6527000000000001,0.8708,1.067,8.4616,0.1322125,0.10925,0.2102,0.4779,64,34.204,0.5344375,0.54035,0.6457,0.6721,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,01,8,0,0,9,0,2,0,0,0,0.0,0,0,77,20,57,996,0,88,60.5338,0.6878840909090909,0.6639999999999999,0.9332,1.2676,13.0083,0.14782159090909092,0.124,0.2667,0.5268,88,47.5255,0.5400625,0.55065,0.6623,0.7408,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,02,15,1,0,16,0,1,0,0,0,0.0,0,0,78,32,46,995,0,63,41.4754,0.6583396825396826,0.6418,0.832,1.0797,8.1029,0.12861746031746032,0.1022,0.2101,0.468,63,33.3725,0.5297222222222222,0.5376,0.6385,0.6426,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,03,17,0,0,18,0,2,0,0,0,0.0,0,0,88,38,50,985,0,60,39.7468,0.6624466666666666,0.64675,0.923,1.0672,8.1064,0.13510666666666668,0.104,0.3247,0.4714,60,31.6404,0.52734,0.53745,0.6373,0.6969,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,04,3,0,0,4,0,2,0,0,0,0.0,0,0,61,9,52,1012,0,104,73.4407,0.706160576923077,0.66615,0.9062,1.1082,15.9076,0.15295769230769232,0.1351,0.2393,0.5124,104,57.5331,0.5532028846153846,0.5484,0.6861,0.7874,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,05,5,0,0,6,0,1,0,0,0,0.0,0,0,63,12,51,1010,0,96,67.4274,0.7023687500000001,0.66385,0.9273,1.1557,14.5187,0.15123645833333335,0.13425,0.2539,0.5338,96,52.9087,0.5511322916666667,0.54795,0.6729,0.7329,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,06,21,3,0,22,0,3,0,0,0,0.0,0,0,99,44,55,974,0,48,32.2305,0.67146875,0.64415,1.0728,1.2171,7.0346,0.14655416666666668,0.10339999999999999,0.4733,0.563,48,25.1959,0.5249145833333334,0.5361,0.6178,0.6541,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,07,33,2,0,34,0,3,0,0,0,0.0,0,0,122,67,55,952,0,11,8.8479,0.8043545454545454,0.7335,1.1541,1.1541,2.794,0.254,0.1827,0.536,0.536,11,6.0539000000000005,0.5503545454545455,0.5864,0.6366,0.6366,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,08,4,0,0,5,0,1,0,0,0,0.0,0,0,58,11,47,1015,0,99,70.7997,0.7151484848484848,0.688,0.9418,1.0846,15.2947,0.1544919191919192,0.1442,0.2637,0.4774,99,55.505,0.5606565656565656,0.5577,0.6965,0.8698,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,09,5,0,0,6,0,2,0,0,0,0.0,0,0,60,12,48,1013,0,97,67.5539,0.6964319587628865,0.658,0.9623,1.1123,14.5894,0.1504061855670103,0.1367,0.2412,0.5049,97,52.9645,0.5460257731958763,0.5481,0.661,0.7918,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,4,0,0,5,0,2,0,0,0,0.0,0,0,61,10,51,1012,0,101,71.7711,0.7106049504950496,0.6658,1.0215,1.1739,15.759,0.15602970297029703,0.1365,0.2695,0.5264,101,56.012100000000004,0.5545752475247525,0.552,0.6943,0.778,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,11,4,0,0,5,0,0,0,0,0,0.0,0,0,53,10,43,1020,0,98,68.3941,0.6978989795918367,0.6667000000000001,0.8913,1.0554,14.2651,0.1455622448979592,0.13369999999999999,0.2303,0.4622,98,54.129,0.5523367346938776,0.5571,0.6804,0.7453,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,12,27,3,0,28,0,3,0,0,0,0.0,0,0,113,56,57,960,0,29,20.6714,0.7128068965517241,0.6411,1.1062,1.1255,4.9411,0.17038275862068963,0.0987,0.4939,0.5095,29,15.7303,0.5424241379310345,0.5396,0.616,0.6191,completed,,,
1,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,13,5,1,0,6,0,2,0,0,0,0.0,0,0,61,12,49,1012,0,97,67.6855,0.6977886597938144,0.6561,0.9202,1.1854,14.8083,0.15266288659793814,0.1301,0.2441,0.5849,97,52.8772,0.5451257731958763,0.5465,0.6686,0.7467,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,00,26,1,0,27,0,2,0,0,0,0.0,0,0,127,54,73,1414,0,31,23.9024,0.7710451612903226,0.7401,1.1297,1.1615,5.2825,0.1704032258064516,0.1121,0.4827,0.5022,31,18.6199,0.600641935483871,0.6258,0.6884,0.7362,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,01,15,0,0,16,0,0,0,0,0,0.0,0,0,102,33,69,1439,0,63,48.3015,0.7666904761904761,0.7607,0.9856,1.2688,9.6826,0.1536920634920635,0.1502,0.2446,0.5072,63,38.618900000000004,0.6129984126984127,0.6247,0.7364,0.8316,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,02,16,1,0,17,0,1,0,0,0,0.0,0,0,106,34,72,1435,0,61,48.0747,0.7881098360655737,0.7642,1.1127,1.2646,10.3433,0.1695622950819672,0.1512,0.4701,0.6224,61,37.7314,0.6185475409836065,0.6266,0.722,0.7431,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,03,14,1,0,14,1,1,1,1,0,0.0,0,0,107,31,76,1434,0,66,50.244,0.7612727272727273,0.745,1.1053,1.2676,10.6173,0.16086818181818183,0.1442,0.3309,0.6323,66,39.6267,0.6004045454545455,0.6194,0.7371,0.8791,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,04,24,2,0,25,0,2,0,0,0,0.0,0,0,119,51,68,1422,0,37,29.7428,0.8038594594594595,0.749,1.1774,1.2148,6.9902,0.18892432432432432,0.1142,0.5462,0.5474,37,22.7526,0.6149351351351352,0.6293,0.7782,0.858,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,05,31,1,0,32,0,3,0,0,0,0.0,0,0,143,64,79,1398,0,17,16.1767,0.9515705882352942,0.8848,1.2069,1.2069,5.1273,0.30160588235294117,0.217,0.5676,0.5676,17,11.0494,0.649964705882353,0.654,0.6959,0.6959,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,06,32,2,0,33,0,4,0,0,0,0.0,0,0,144,66,78,1398,0,16,15.4309,0.96443125,0.89405,1.2268,1.2268,4.8665,0.30415625,0.22949999999999998,0.5753,0.5753,16,10.5644,0.660275,0.65465,0.7889,0.7889,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,07,6,0,0,7,0,5,0,0,0,0.0,0,0,94,17,77,1447,0,96,76.2197,0.7939552083333333,0.7847,1.1349,1.2081,17.063,0.1777395833333333,0.1604,0.4645,0.5678,96,59.1567,0.616215625,0.63395,0.7603,0.7844,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,08,6,0,0,7,0,1,0,0,0,0.0,0,0,88,15,73,1453,0,94,74.6297,0.7939329787234043,0.7838,1.1273,1.1945,16.2126,0.17247446808510636,0.1598,0.4021,0.5365,94,58.4171,0.6214585106382978,0.63445,0.7438,0.9785,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,09,6,0,0,7,0,4,0,0,0,0.0,0,0,96,16,80,1445,0,97,77.5997,0.7999969072164949,0.8057,1.1297,1.1348,17.336,0.17872164948453606,0.1625,0.464,0.5121,97,60.2637,0.6212752577319588,0.6368,0.7185,0.8462,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,6,0,0,7,0,5,0,0,0,0.0,0,0,94,17,77,1447,0,96,77.4789,0.807071875,0.8264,1.1246,1.1681,17.416,0.18141666666666667,0.16655,0.4756,0.5368,96,60.0629,0.6256552083333333,0.6416999999999999,0.7238,0.7833,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,11,6,0,0,7,0,3,0,0,0,0.0,0,0,86,14,72,1455,0,94,74.0816,0.7881021276595744,0.7856,1.0204,1.1581,16.0056,0.17027234042553194,0.16035,0.3108,0.5145,94,58.076,0.6178297872340426,0.63015,0.7337,0.8992,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,12,24,1,0,25,0,3,0,0,0,0.0,0,0,127,52,75,1414,0,38,30.8259,0.8112078947368421,0.73995,1.1788,1.4024,7.6201,0.20052894736842106,0.1128,0.5153,0.7092,38,23.2058,0.6106789473684211,0.6285000000000001,0.7001,0.7936,completed,,,
2,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,13,13,1,0,14,0,1,0,0,0,0.0,0,0,109,30,79,1432,0,71,54.4304,0.766625352112676,0.7496,1.1297,1.1661,11.6785,0.16448591549295774,0.1497,0.4766,0.5237,71,42.7519,0.6021394366197182,0.6251,0.7366,0.8007,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,00,8,0,0,9,0,0,0,0,0,0.0,0,0,94,21,73,1475,0,94,70.9947,0.7552627659574468,0.73705,1.1503,1.2149,13.6586,0.14530425531914892,0.13155,0.3142,0.4751,94,57.3361,0.6099585106382979,0.6048,0.8594,0.9015,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,01,11,2,0,12,0,3,0,0,0,0.0,0,0,101,24,77,1468,0,83,59.4769,0.716589156626506,0.7265,1.066,1.4506,11.6426,0.1402722891566265,0.1198,0.3605,0.6145,83,47.8343,0.5763168674698795,0.5899,0.755,0.8512,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,02,21,1,0,22,0,3,0,0,0,0.0,0,0,132,45,87,1437,0,53,36.0825,0.6808018867924529,0.6212,1.0772,1.159,7.5047,0.14159811320754717,0.0943,0.4716,0.5388,53,28.5778,0.5392037735849057,0.5284,0.7491,0.7613,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,03,9,0,0,10,0,6,0,0,0,0.0,0,0,111,22,89,1458,0,94,70.651,0.7516063829787234,0.7311000000000001,1.1343,1.4407,14.5204,0.15447234042553193,0.13045,0.4207,0.537,94,56.1306,0.5971340425531915,0.5958,0.8123,0.9037,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,04,27,2,0,27,1,2,0,0,0,0.0,0,0,135,57,78,1434,0,33,26.903200000000002,0.8152484848484849,0.7373,1.2378,1.3612,5.95,0.1803030303030303,0.1074,0.5719,0.6308,33,20.9532,0.6349454545454545,0.6351,0.784,0.7893,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,05,14,1,0,13,2,0,0,0,0,0.0,0,0,110,30,80,1459,0,74,51.3071,0.6933391891891891,0.722,1.0725,1.2388,9.7722,0.13205675675675677,0.10385,0.323,0.5262,74,41.5349,0.5612824324324325,0.58765,0.7424,0.9219,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,06,7,0,0,6,2,6,0,0,0,0.0,0,0,99,19,80,1470,0,96,70.3455,0.732765625,0.73105,1.1547,1.4133,14.327,0.14923958333333334,0.13240000000000002,0.4312,0.5102,96,56.0185,0.5835260416666667,0.5925,0.7753,0.9031,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,07,6,0,0,5,2,3,0,0,0,0.0,0,0,108,17,91,1461,0,101,76.4,0.7564356435643564,0.7338,1.0751,1.2615,15.5552,0.15401188118811882,0.1329,0.4013,0.5422,101,60.8448,0.6024237623762376,0.5982,0.796,0.8825,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,08,7,0,0,8,0,2,0,0,0,0.0,0,0,102,19,83,1467,0,97,72.8791,0.7513309278350515,0.7337,1.0792,1.3774,14.5034,0.14951958762886597,0.1327,0.3971,0.493,97,58.3757,0.6018113402061855,0.5993,0.8444,0.8962,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,09,34,2,0,35,0,3,0,0,0,0.0,0,0,149,69,80,1421,0,13,12.5501,0.9653923076923078,1.0259,1.2622,1.2622,4.1588,0.31990769230769234,0.4234,0.5476,0.5476,13,8.3913,0.6454846153846153,0.6089,0.8056,0.8056,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,10,9,0,0,8,2,3,0,0,0,0.0,0,0,99,24,75,1470,0,92,67.3044,0.7315695652173914,0.7273000000000001,1.0884,1.2335,13.2351,0.14385978260869564,0.11715,0.3716,0.4641,92,54.0693,0.5877097826086957,0.59285,0.7922,0.9097,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,11,11,0,0,12,0,5,0,0,0,0.0,0,0,110,25,85,1459,0,86,62.6545,0.7285406976744185,0.727,1.1234,1.4032,12.6731,0.14736162790697674,0.11995,0.4465,0.5254,86,49.9814,0.5811790697674418,0.59265,0.7997,0.9054,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,12,20,1,0,21,0,2,0,0,0,0.0,0,0,119,43,76,1450,0,60,44.2271,0.7371183333333333,0.6747,1.1877,1.3763,9.3889,0.15648166666666666,0.10015,0.463,0.5018,60,34.8382,0.5806366666666667,0.5533,0.7898,0.9133,completed,,,
3,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,13,9,1,0,9,1,1,0,0,0,0.0,0,0,101,22,79,1468,0,89,64.1158,0.7204022471910112,0.7291,0.9948,1.2206,12.4486,0.13987191011235955,0.1282,0.3122,0.4849,89,51.6672,0.5805303370786516,0.5956,0.764,0.7833,completed,,,
4,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,00,6,1,0,7,0,0,0,0,0,0.0,0,0,67,14,53,1195,0,125,100.0081,0.8000648,0.7912,1.0374,1.3639,19.9868,0.1598944,0.1507,0.2396,0.5799,125,80.0213,0.6401703999999999,0.633,0.784,0.8714,completed,,,
4,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,01,13,0,0,14,0,1,0,0,0,0.0,0,0,83,28,55,1179,0,101,78.7464,0.7796673267326732,0.7659,0.9409,1.2463,14.8153,0.1466861386138614,0.1429,0.2385,0.4945,101,63.9311,0.6329811881188119,0.6236,0.7518,0.7902,completed,,,
4,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,02,27,2,0,26,2,3,0,0,0,0.0,0,0,114,56,58,1148,0,59,45.9698,0.7791491525423728,0.734,1.2465,1.3636,9.0836,0.1539593220338983,0.1092,0.5011,0.585,59,36.8862,0.6251898305084747,0.6161,0.7563,0.8891,completed,,,
4,known_visit,ACBBA,ideal,1.0,34,1156,14,10,acbba_g34_d85_ideal,reruns\grid_density\scenarios\cv\known_visit_grid34_targets10_trials50.csv,03,42,2,0,43,0,2,0,0,0,0.0,0,0,142,86,56,1121,0,14,12.969,0.9263571428571428,0.84675,1.3732,1.3732,3.8738,0.2767,0.19655,0.5975,0.5975,14,9.0952,0.6496571428571428,0.66675,0.7833,0.7833,completed,,,
