trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
123,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,191.5569601104581,191.5569601104581,9,9,9,168,46,131,41,0,262,9,1031,2,690,1000,1069,177,513,349,341,0.6950585175552666,69.0,34.1,collision_intent:177;pi_clear_path:2;pi_entry:339;state:172,0.30000000000000004,0.07061068702290085,known_visit_core_500,10,4,8
124,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,95.02298871214563,95.02298871214563,13,13,13,188,55,140,52,3,15,3,488,0,553,901,758,194,359,386,167,0.7038068709377902,55.3,16.7,collision_intent:194;pi_clear_path:4;pi_entry:163;state:192,0.55,0.125,known_visit_core_500,10,4,8
125,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,83.6828164180292,83.6828164180292,8,8,8,123,49,102,25,2,33,2,482,0,421,651,612,127,294,254,167,0.6938775510204082,42.1,16.7,collision_intent:127;pi_clear_path:2;pi_entry:165;state:127,0.30000000000000004,0.2941176470588236,known_visit_core_500,10,4,8
126,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,55.06000024629486,55.06000024629486,8,8,8,122,32,98,28,3,5,3,282,0,409,631,596,126,283,252,157,0.702002355712603,40.9,15.7,collision_intent:126;pi_clear_path:1;pi_entry:156;state:126,0.44999999999999996,0.12244897959183665,known_visit_core_500,10,4,8
127,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,58.185916899822956,58.185916899822956,6,6,6,134,34,115,23,4,5,5,304,0,428,670,612,136,292,274,154,0.700228832951945,42.8,15.4,collision_intent:136;pi_entry:154;state:138,0.25,0.032608695652173836,known_visit_core_500,10,4,8
128,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,105.16783911676116,105.16783911676116,12,12,12,154,45,109,49,5,95,8,535,0,583,873,876,168,415,326,257,0.7036144578313253,58.3,25.7,collision_intent:168;pi_clear_path:7;pi_entry:250;state:158,0.25,0.05733944954128445,known_visit_core_500,10,4,8
129,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,88.3539737242965,88.3539737242965,11,11,11,163,48,115,52,1,20,8,491,0,499,811,686,173,326,340,159,0.7014314928425358,49.9,15.9,collision_intent:173;pi_clear_path:3;pi_entry:156;state:167,0.1499999999999999,0.16739130434782612,known_visit_core_500,10,4,8
130,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,78.51075775724408,78.51075775724408,10,10,10,171,46,124,51,3,2,1,405,0,532,842,753,173,359,348,184,0.699814126394052,53.2,18.4,collision_intent:173;pi_clear_path:1;pi_entry:183;state:175,0.3999999999999999,0.125,known_visit_core_500,10,4,8
131,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,92.39842409814095,92.39842409814095,12,12,12,202,53,147,59,2,9,9,481,0,552,940,716,205,347,411,141,0.6878001921229587,55.2,14.1,collision_intent:205;pi_clear_path:1;pi_entry:140;state:206,0.10000000000000009,0.1071428571428572,known_visit_core_500,10,4,8
132,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,65.82465911291784,65.82465911291784,5,5,5,140,38,120,24,4,11,11,356,0,451,722,630,147,304,291,160,0.6915477497255763,45.1,16.0,collision_intent:147;pi_clear_path:2;pi_entry:158;state:144,0.3999999999999999,0.1166666666666667,known_visit_core_500,10,4,8
133,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,166.07276742315815,166.07276742315815,9,9,9,129,46,103,30,2,132,4,1025,1,694,912,1167,137,557,270,424,0.6983842010771992,69.4,42.4,collision_intent:137;pi_clear_path:4;pi_entry:420;state:133,0.55,0.1480582524271845,known_visit_core_500,10,4,8
134,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,105.9442942866211,105.9442942866211,12,12,12,153,58,116,41,2,8,5,640,0,467,742,658,163,304,320,147,0.7222832052689352,46.7,14.7,collision_intent:163;pi_clear_path:7;pi_entry:140;state:157,0.5,0.21551724137931028,known_visit_core_500,10,4,8
135,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,177.86179179808124,177.86179179808124,13,13,13,187,76,125,66,3,129,8,1040,1,684,1042,1009,202,482,393,291,0.6982698961937717,68.4,29.1,collision_intent:202;pi_clear_path:5;pi_entry:286;state:191,0.3999999999999999,0.274,known_visit_core_500,10,4,8
136,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,77.09569007856228,77.09569007856228,7,7,7,167,45,130,41,3,0,0,404,0,506,841,674,169,337,340,166,0.6686507936507936,50.6,16.6,collision_intent:169;pi_clear_path:2;pi_entry:164;state:171,0.25,0.18846153846153846,known_visit_core_500,10,4,8
137,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,52.6421697822954,52.6421697822954,4,4,4,110,31,102,12,4,6,5,286,0,375,588,537,113,262,227,148,0.683206106870229,37.5,14.8,collision_intent:113;pi_clear_path:1;pi_entry:147;state:114,0.25,0.13235294117647056,known_visit_core_500,10,4,8
138,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,71.84231348507669,71.84231348507669,8,8,8,141,40,116,29,4,19,17,402,0,452,733,623,153,299,298,154,0.6945373467112598,45.2,15.4,collision_intent:153;pi_clear_path:3;pi_entry:151;state:145,0.25,0.125,known_visit_core_500,10,4,8
139,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,88.23871766074039,88.23871766074039,10,10,10,154,51,124,34,3,27,2,490,0,489,771,695,158,331,316,173,0.7006048387096774,48.9,17.3,collision_intent:158;pi_clear_path:2;pi_entry:171;state:158,0.3999999999999999,0.13306451612903225,known_visit_core_500,10,4,8
140,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,86.77507901074553,86.77507901074553,9,9,9,167,50,140,31,4,2,1,479,0,503,840,669,171,332,342,161,0.6716867469879518,50.3,16.1,collision_intent:171;pi_clear_path:3;pi_entry:158;state:171,0.25,0.09642857142857153,known_visit_core_500,10,4,8
141,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,87.80285168762119,87.80285168762119,10,10,10,182,50,131,55,1,15,9,465,0,528,896,685,192,336,378,150,0.681592039800995,52.8,15.0,collision_intent:192;pi_clear_path:3;pi_entry:147;state:186,0.25,0.1774809160305344,known_visit_core_500,10,4,8
142,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,70.42068775038118,70.42068775038118,5,5,5,137,41,122,19,1,11,1,367,0,411,688,544,140,271,281,130,0.6699507389162561,41.1,13.0,collision_intent:140;pi_clear_path:2;pi_entry:128;state:141,0.44999999999999996,0.15573770491803285,known_visit_core_500,10,4,8
143,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,43.80232306106555,43.80232306106555,0,0,0,101,26,103,2,3,2,2,230,0,356,545,522,105,251,210,146,0.6941489361702128,35.6,14.6,collision_intent:105;pi_entry:146;state:105,0.1499999999999999,0.02669902912621369,known_visit_core_500,10,4,8
144,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,84.31124454139933,84.31124454139933,14,14,14,183,49,145,42,6,2,2,441,0,560,879,800,185,375,372,188,0.7117437722419929,56.0,18.8,collision_intent:185;pi_clear_path:2;pi_entry:186;state:187,0.3500000000000001,0.07413793103448274,known_visit_core_500,10,4,8
145,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,57.56103509091027,57.56103509091027,8,8,8,133,34,108,29,1,0,0,295,0,423,676,592,134,289,271,152,0.6836027713625866,42.3,15.2,collision_intent:134;pi_clear_path:1;pi_entry:151;state:137,0.10000000000000009,0.06944444444444442,known_visit_core_500,10,4,8
146,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,60.407756867390354,60.407756867390354,9,9,9,122,35,100,26,0,4,2,323,0,393,611,563,128,265,254,139,0.7099621689785625,39.3,13.9,collision_intent:128;pi_clear_path:3;pi_entry:136;state:126,0.30000000000000004,0.1200000000000001,known_visit_core_500,10,4,8
147,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,65.23610368239967,65.23610368239967,9,9,9,144,38,121,27,3,6,2,343,0,434,703,595,148,286,296,138,0.6967213114754098,43.4,13.8,collision_intent:148;pi_clear_path:2;pi_entry:136;state:148,0.44999999999999996,0.10950413223140498,known_visit_core_500,10,4,8
148,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,52.20488500884099,52.20488500884099,9,9,9,115,30,92,27,3,5,2,264,0,411,621,606,120,291,239,172,0.696551724137931,41.1,17.2,collision_intent:120;pi_entry:172;state:119,0.44999999999999996,0.1467391304347827,known_visit_core_500,10,4,8
149,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,88.87502175153664,88.87502175153664,9,9,9,140,51,120,24,1,36,1,501,0,445,720,614,145,300,289,156,0.6829810901001112,44.5,15.6,collision_intent:145;pi_clear_path:4;pi_entry:152;state:144,0.3999999999999999,0.2416666666666667,known_visit_core_500,10,4,8
150,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,66.84858711766142,66.84858711766142,9,9,9,136,39,114,26,1,10,6,362,0,445,720,614,141,304,281,164,0.6739846322722283,44.5,16.4,collision_intent:141;pi_clear_path:1;pi_entry:163;state:140,0.3500000000000001,0.1271929824561404,known_visit_core_500,10,4,8
151,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,65.45218367117205,65.45218367117205,6,6,6,144,38,118,30,2,4,2,341,0,434,720,582,148,286,296,138,0.6783216783216783,43.4,13.8,collision_intent:148;pi_clear_path:2;pi_entry:136;state:148,0.6000000000000001,0.15254237288135597,known_visit_core_500,10,4,8
152,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,40.729935701663074,40.729935701663074,1,1,1,92,24,92,4,3,4,3,207,0,348,512,529,96,252,192,156,0.7006622516556291,34.8,15.6,collision_intent:96;pi_entry:156;state:96,0.1499999999999999,0.03804347826086962,known_visit_core_500,10,4,8
153,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,57.35061185717124,57.35061185717124,4,4,4,103,33,93,14,1,4,4,337,0,342,528,494,109,233,216,126,0.7077363896848138,34.2,12.6,collision_intent:109;pi_clear_path:2;pi_entry:124;state:107,0.3999999999999999,0.185483870967742,known_visit_core_500,10,4,8
154,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,75.22411547850123,75.22411547850123,11,11,11,150,44,117,37,2,10,8,416,0,479,776,660,159,320,313,166,0.6882168925964547,47.9,16.6,collision_intent:159;pi_clear_path:1;pi_entry:165;state:154,0.3999999999999999,0.04914529914529919,known_visit_core_500,10,4,8
155,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,47.77963429536358,47.77963429536358,5,5,5,110,28,93,21,0,1,1,248,0,390,569,600,111,279,225,165,0.7177033492822966,39.0,16.5,collision_intent:111;pi_entry:165;state:114,0.25,0.08870967741935476,known_visit_core_500,10,4,8
156,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,103.4111028223043,103.4111028223043,12,12,12,196,59,148,52,4,29,8,557,0,569,935,770,200,369,400,169,0.6968325791855203,56.9,16.9,collision_intent:200;pi_clear_path:1;pi_entry:168;state:200,0.44999999999999996,0.07094594594594605,known_visit_core_500,10,4,8
157,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,81.59235191327865,81.59235191327865,8,8,8,177,47,142,39,1,8,6,425,0,477,810,620,182,295,363,114,0.7013574660633484,47.7,11.4,collision_intent:182;pi_clear_path:1;pi_entry:113;state:181,0.44999999999999996,0.1619718309859155,known_visit_core_500,10,4,8
158,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,64.94902900722425,64.94902900722425,10,10,10,134,38,108,30,1,1,1,348,0,449,693,652,139,310,277,172,0.7025862068965517,44.9,17.2,collision_intent:139;pi_clear_path:4;pi_entry:168;state:138,0.44999999999999996,0.10185185185185186,known_visit_core_500,10,4,8
159,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,209.59954353377793,209.59954353377793,16,16,16,198,53,130,72,0,114,9,1266,3,806,1161,1256,207,599,409,397,0.6993318485523385,80.6,39.7,collision_intent:207;pi_clear_path:4;pi_entry:393;state:202,0.1499999999999999,0.10769230769230775,known_visit_core_500,10,4,8
160,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,54.91347341521658,54.91347341521658,5,5,5,108,32,100,12,6,1,1,304,0,394,613,569,112,282,224,170,0.6725768321513003,39.4,17.0,collision_intent:112;pi_clear_path:4;pi_entry:166;state:112,0.30000000000000004,0.11499999999999999,known_visit_core_500,10,4,8
161,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,94.6422508174708,94.6422508174708,10,10,10,175,51,142,37,2,21,13,524,0,538,892,720,191,347,370,168,0.6929740134744947,53.8,16.8,collision_intent:191;pi_clear_path:4;pi_entry:164;state:179,0.30000000000000004,0.130281690140845,known_visit_core_500,10,4,8
162,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,72.50038843585105,72.50038843585105,4,4,4,134,42,122,16,1,25,9,383,0,430,655,635,139,291,277,153,0.7273768613974799,43.0,15.3,collision_intent:139;pi_clear_path:1;pi_entry:152;state:138,0.25,0.10655737704918034,known_visit_core_500,10,4,8
163,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,84.57336471897872,84.57336471897872,15,15,15,171,49,123,52,2,5,4,453,0,518,847,707,178,340,353,165,0.6931372549019608,51.8,16.5,collision_intent:178;pi_clear_path:3;pi_entry:162;state:175,0.55,0.08739837398373984,known_visit_core_500,10,4,8
164,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,119.4851710982579,119.4851710982579,15,15,15,208,69,147,65,4,8,4,682,0,619,1013,842,219,400,431,188,0.7028380634390651,61.9,18.8,collision_intent:219;pi_clear_path:5;pi_entry:183;state:212,0.5,0.1785714285714286,known_visit_core_500,10,4,8
165,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,77.63685979893431,77.63685979893431,8,8,8,158,45,132,30,1,7,6,421,0,471,787,625,166,305,328,143,0.6838074398249453,47.1,14.3,collision_intent:166;pi_clear_path:1;pi_entry:142;state:162,0.30000000000000004,0.08712121212121215,known_visit_core_500,10,4,8
166,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,54.11882176784311,54.11882176784311,8,8,8,114,32,98,20,2,2,2,289,0,376,604,524,119,257,237,139,0.6796368352788587,37.6,13.9,collision_intent:119;pi_clear_path:2;pi_entry:137;state:118,0.30000000000000004,0.12244897959183665,known_visit_core_500,10,4,8
167,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,71.44132409109498,71.44132409109498,7,7,7,166,42,115,55,2,1,1,356,0,490,790,680,168,322,338,152,0.7039337474120083,49.0,15.2,collision_intent:168;pi_entry:152;state:170,0.30000000000000004,0.1891304347826086,known_visit_core_500,10,4,8
168,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,101.07897728518496,101.07897728518496,10,10,10,143,57,117,30,2,52,5,568,0,472,785,631,153,319,300,172,0.6593521421107628,47.2,17.2,collision_intent:153;pi_clear_path:3;pi_entry:169;state:147,0.3500000000000001,0.14743589743589736,known_visit_core_500,10,4,8
169,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,38.70633657013309,38.70633657013309,3,3,3,80,23,79,5,2,0,0,212,0,299,449,446,82,217,166,133,0.687211093990755,29.9,13.3,collision_intent:82;pi_clear_path:1;pi_entry:132;state:84,0.30000000000000004,0.11708860759493667,known_visit_core_500,10,4,8
170,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,96.17689617247599,96.17689617247599,8,8,8,186,56,147,43,2,23,16,526,0,567,927,773,198,369,388,179,0.6989150090415913,56.7,17.9,collision_intent:198;pi_clear_path:4;pi_entry:175;state:190,0.3999999999999999,0.08333333333333326,known_visit_core_500,10,4,8
171,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,64.86264324423699,64.86264324423699,10,10,10,135,37,112,27,0,9,4,341,0,434,673,629,140,294,279,155,0.7131519274376418,43.4,15.5,collision_intent:140;pi_clear_path:2;pi_entry:153;state:139,0.1499999999999999,0.044642857142857206,known_visit_core_500,10,4,8
172,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,193.96025034024137,193.96025034024137,11,11,11,197,69,135,66,1,119,3,1142,1,738,1112,1102,204,534,405,333,0.6878901373283396,73.8,33.3,collision_intent:204;pi_clear_path:4;pi_entry:329;state:201,0.1499999999999999,0.11296296296296293,known_visit_core_500,10,4,8
173,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,59.25638155865256,59.25638155865256,7,7,7,124,34,113,15,1,6,5,317,0,382,625,521,130,252,258,124,0.6891534391534392,38.2,12.4,collision_intent:130;pi_clear_path:1;pi_entry:123;state:128,0.44999999999999996,0.12610619469026552,known_visit_core_500,10,4,8
174,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,44.69673268390655,44.69673268390655,4,4,4,103,27,97,10,2,1,1,234,0,372,582,532,106,266,213,159,0.6675031367628608,37.2,15.9,collision_intent:106;pi_entry:159;state:107,0.55,0.07989690721649478,known_visit_core_500,10,4,8
175,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,86.28244150961736,86.28244150961736,11,11,11,189,50,148,45,3,12,10,457,0,515,904,640,198,317,391,124,0.6736842105263158,51.5,12.4,collision_intent:198;pi_clear_path:2;pi_entry:122;state:193,0.25,0.05067567567567566,known_visit_core_500,10,4,8
176,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,85.4806568988097,85.4806568988097,13,13,13,184,49,128,60,2,1,1,450,0,519,844,712,186,333,374,145,0.7134268537074149,51.9,14.5,collision_intent:186;pi_clear_path:2;pi_entry:143;state:188,0.55,0.1875,known_visit_core_500,10,4,8
177,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,61.54076393809648,61.54076393809648,4,4,4,118,35,98,24,3,5,5,350,0,404,640,571,127,277,249,155,0.6879518072289157,40.4,15.5,collision_intent:127;pi_clear_path:4;pi_entry:151;state:122,0.6000000000000001,0.1377551020408163,known_visit_core_500,10,4,8
178,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,61.42495102962955,61.42495102962955,5,5,5,129,36,123,10,5,2,1,322,0,423,675,593,134,289,267,156,0.684757505773672,42.3,15.6,collision_intent:134;pi_clear_path:2;pi_entry:154;state:133,0.3500000000000001,0.0630081300813008,known_visit_core_500,10,4,8
179,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,92.93688813109297,92.93688813109297,12,12,12,175,53,132,47,0,30,6,501,0,539,857,757,181,358,360,179,0.7068160597572363,53.9,17.9,collision_intent:181;pi_clear_path:2;pi_entry:177;state:179,0.5,0.18181818181818188,known_visit_core_500,10,4,8
180,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,63.11264694855035,63.11264694855035,8,8,8,144,37,119,29,1,2,2,320,0,431,707,585,145,286,293,138,0.6826137689614936,43.1,13.8,collision_intent:145;pi_entry:138;state:148,0.25,0.10294117647058831,known_visit_core_500,10,4,8
181,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,107.04915924974856,107.04915924974856,14,14,14,217,61,148,73,1,3,1,569,0,621,1030,833,219,402,440,181,0.6907131011608624,62.1,18.1,collision_intent:219;pi_clear_path:2;pi_entry:179;state:221,0.1499999999999999,0.10810810810810811,known_visit_core_500,10,4,8
182,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,48.27011277599612,48.27011277599612,5,5,5,106,28,93,17,2,11,6,255,0,384,553,595,109,275,219,165,0.7247259439707674,38.4,16.5,collision_intent:109;pi_clear_path:1;pi_entry:164;state:110,0.5,0.08870967741935476,known_visit_core_500,10,4,8
183,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,82.10268727686055,82.10268727686055,6,6,6,186,47,143,47,3,13,13,428,0,522,893,672,192,330,382,140,0.679474216380182,52.2,14.0,collision_intent:192;pi_clear_path:1;pi_entry:139;state:190,0.25,0.08216783216783208,known_visit_core_500,10,4,8
184,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,87.43749914828521,87.43749914828521,8,8,8,177,50,137,44,3,1,1,468,0,506,839,678,180,326,361,145,0.6939611054247697,50.6,14.5,collision_intent:180;pi_clear_path:2;pi_entry:143;state:181,0.1499999999999999,0.06751824817518237,known_visit_core_500,10,4,8
185,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,56.681706738904246,56.681706738904246,4,4,4,125,33,100,29,2,5,4,296,0,383,653,492,130,253,259,124,0.6490765171503958,38.3,12.4,collision_intent:130;pi_clear_path:1;pi_entry:123;state:129,0.1499999999999999,0.09000000000000008,known_visit_core_500,10,4,8
186,known_visit,PI,gilbert_elliot,0.3,19,361,4,10,pi_gilbert_elliot_pGG_0_3_pBB_0_7,known_visit_g19_t10_n500.csv,10,True,68.50399024109862,68.50399024109862,6,6,6,127,38,112,19,7,3,1,381,0,433,676,622,131,302,262,171,0.687292817679558,43.3,17.1,collision_intent:131;pi_clear_path:3;pi_entry:168;state:131,0.25,0.1383928571428572,known_visit_core_500,10,4,8
