trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(18,9);(8,12);(16,10);(4,10);(6,1);(4,8);(17,1);(3,4);(12,1);(11,9)",10,True,57.43585262880557,57.43585262880557,00:3;01:7;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(17,1);(18,9);(0,12);(0,18)",396,0,known_visit_core_500,10,4,8
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(9,9);(9,6);(3,18);(9,5);(14,0);(8,5);(8,9);(11,12);(11,1);(0,9)",10,True,48.24173682345708,48.24173682345708,00:0;01:8;02:1;03:1,"(0,0);(0,6);(0,12);(0,18)","(0,0);(14,0);(11,12);(3,18)",334,0,known_visit_core_500,10,4,8
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(4,17);(10,16);(9,5);(17,17);(3,8);(18,18);(16,13);(15,11);(7,16);(6,5)",10,True,55.2155033504518,55.2155033504518,00:0;01:3;02:0;03:7,"(0,0);(0,6);(0,12);(0,18)","(0,0);(9,5);(0,12);(15,11)",386,0,known_visit_core_500,10,4,8
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(14,6);(10,1);(4,2);(3,12);(6,14);(13,16);(7,14);(4,7);(11,5);(18,16)",10,True,48.209950151509304,48.209950151509304,00:0;01:5;02:5;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(14,6);(18,16);(1,18)",324,0,known_visit_core_500,10,4,8
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(18,13);(16,5);(9,7);(2,8);(11,6);(18,6);(16,7);(11,8);(3,7);(2,7)",10,True,68.97873262072261,68.97873262072261,00:0;01:10;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(1,0);(18,13);(4,12);(0,18)",499,0,known_visit_core_500,10,4,8
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(10,6);(13,12);(1,6);(8,16);(7,4);(16,7);(3,7);(2,7);(1,0);(9,17)",10,True,72.5859162194276,72.5859162194276,00:1;01:9;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(1,0);(9,17);(0,12);(0,18)",529,0,known_visit_core_500,10,4,8
6,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(13,16);(16,8);(6,0);(18,13);(2,8);(6,2);(15,9);(6,3);(1,6);(0,16)",10,True,55.165997955265894,55.165997955265894,00:3;01:2;02:0;03:5,"(0,0);(0,6);(0,12);(0,18)","(6,3);(2,8);(0,12);(16,8)",385,0,known_visit_core_500,10,4,8
7,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(13,3);(4,14);(15,5);(10,5);(4,7);(4,3);(3,5);(9,17);(7,4);(6,14)",10,True,52.91366254932421,52.91366254932421,00:0;01:7;02:3;03:0,"(0,0);(0,6);(0,12);(0,18)","(0,0);(15,5);(9,17);(1,18)",371,0,known_visit_core_500,10,4,8
8,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(6,4);(7,3);(10,13);(4,15);(1,10);(17,18);(17,9);(8,0);(15,14);(10,16)",10,True,73.52320081678936,73.52320081678936,00:3;01:0;02:1;03:6,"(0,0);(0,6);(0,12);(0,18)","(6,4);(0,6);(1,10);(17,9)",514,0,known_visit_core_500,10,4,8
9,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(13,4);(6,17);(10,7);(11,10);(2,3);(18,12);(7,12);(18,3);(16,6);(6,2)",10,True,87.81605430751432,87.81605430751432,00:2;01:0;02:0;03:8,"(0,0);(0,6);(0,12);(0,18)","(6,2);(0,6);(0,12);(18,12)",627,0,known_visit_core_500,10,4,8
10,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(9,14);(12,11);(8,0);(17,10);(1,0);(13,7);(3,16);(1,8);(17,13);(8,13)",10,True,61.13832690206064,61.13832690206064,00:2;01:1;02:0;03:7,"(0,0);(0,6);(0,12);(0,18)","(8,0);(1,8);(0,12);(17,13)",433,0,known_visit_core_500,10,4,8
11,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(14,18);(5,5);(5,12);(5,7);(3,3);(1,0);(10,18);(8,1);(12,12);(17,3)",10,True,64.70269892979188,64.70269892979188,00:4;01:6;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(17,3);(14,18);(0,12);(1,18)",441,0,known_visit_core_500,10,4,8
12,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(16,0);(8,4);(13,1);(17,18);(14,9);(2,8);(16,6);(3,6);(4,10);(11,10)",10,True,77.29628962643613,77.29628962643613,00:0;01:9;02:0;03:1,"(0,0);(0,6);(0,12);(0,18)","(2,0);(8,4);(1,12);(17,18)",536,0,known_visit_core_500,10,4,8
13,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(18,1);(14,18);(7,7);(8,9);(8,5);(4,6);(11,16);(18,5);(15,5);(3,1)",10,True,92.4070916280476,92.4070916280476,00:1;01:9;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(3,1);(18,1);(0,12);(0,18)",669,0,known_visit_core_500,10,4,8
14,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(5,7);(13,12);(9,3);(4,4);(6,11);(10,17);(14,4);(12,17);(18,6);(13,11)",10,True,52.84577221782482,52.84577221782482,00:3;01:7;02:0;03:0,"(0,0);(0,6);(0,12);(0,18)","(18,6);(10,17);(0,12);(0,18)",354,0,known_visit_core_500,10,4,8
15,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,"(17,14);(14,5);(5,12);(18,1);(14,11);(18,2);(13,2);(7,15);(3,15);(18,15)",10,True,91.80480903825786,91.80480903825786,00:0;01:0;02:9;03:1,"(0,0);(0,6);(0,12);(0,18)","(0,0);(0,6);(18,15);(3,15)",660,0,known_visit_core_500,10,4,8
