trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,57.43585262880557,57.43585262880557,0,0,0,51,33,55,0,0,0,0,396,0,142,423,0,52,90,107,35,0.0,14.2,3.5,collision_intent:52;hipc_entry:35;state:55,0.6000000000000001,0.5318181818181817,known_visit_core_500,10,4,8
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,48.24173682345708,48.24173682345708,0,0,0,42,28,46,0,0,0,0,334,0,131,390,0,44,87,90,41,0.0,13.1,4.1,collision_intent:44;hipc_entry:41;state:46,0.6000000000000001,0.5,known_visit_core_500,10,4,8
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,55.2155033504518,55.2155033504518,0,0,0,46,32,50,0,0,0,0,386,0,132,393,0,47,85,97,35,0.0,13.2,3.5,collision_intent:47;hipc_entry:35;state:50,0.6000000000000001,0.55,known_visit_core_500,10,4,8
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,48.209950151509304,48.209950151509304,0,0,0,51,28,55,0,0,0,0,324,0,164,489,0,53,111,108,56,0.0,16.4,5.6,collision_intent:53;hipc_entry:56;state:55,0.5,0.4772727272727273,known_visit_core_500,10,4,8
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,68.97873262072261,68.97873262072261,0,0,0,44,39,48,0,0,0,0,499,0,167,498,0,46,121,94,73,0.0,16.7,7.3,collision_intent:46;hipc_entry:73;state:48,0.75,0.625,known_visit_core_500,10,4,8
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,72.5859162194276,72.5859162194276,0,0,0,43,42,47,0,0,0,0,529,0,141,420,0,46,95,93,48,0.0,14.1,4.8,collision_intent:46;hipc_entry:48;state:47,0.7,0.675531914893617,known_visit_core_500,10,4,8
6,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,55.165997955265894,55.165997955265894,0,0,0,45,32,49,0,0,0,0,385,0,122,363,0,47,75,96,26,0.0,12.2,2.6,collision_intent:47;hipc_entry:26;state:49,0.3999999999999999,0.5153061224489797,known_visit_core_500,10,4,8
7,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,52.91366254932421,52.91366254932421,0,0,0,45,30,49,0,1,0,0,371,0,143,426,0,47,96,96,47,0.0,14.3,4.7,collision_intent:47;hipc_entry:47;state:49,0.6000000000000001,0.5255102040816326,known_visit_core_500,10,4,8
8,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,73.52320081678936,73.52320081678936,0,0,0,59,42,63,0,0,0,0,514,0,177,528,0,61,116,124,53,0.0,17.7,5.3,collision_intent:61;hipc_entry:53;state:63,0.5,0.5436507936507937,known_visit_core_500,10,4,8
9,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,10,True,87.81605430751432,87.81605430751432,0,0,0,60,50,63,1,0,0,0,627,0,165,492,0,61,104,125,40,0.0,16.5,4.0,collision_intent:61;hipc_entry:40;state:64,0.6499999999999999,0.623015873015873,known_visit_core_500,10,4,8
