trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,00,18,3,0,19,0,0,0,0,0,45,38,7,96,0,known_visit_core_500,10,4,8
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,01,33,7,0,34,0,0,0,0,0,95,67,28,47,0,known_visit_core_500,10,4,8
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,02,0,0,0,1,0,0,0,0,0,1,1,0,140,0,known_visit_core_500,10,4,8
0,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,03,0,0,0,1,0,0,0,0,0,1,1,0,140,0,known_visit_core_500,10,4,8
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,00,0,0,0,1,0,0,0,0,0,1,1,0,129,0,known_visit_core_500,10,4,8
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,01,28,8,0,29,0,0,0,0,0,93,57,36,38,0,known_visit_core_500,10,4,8
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,02,11,1,0,12,0,0,0,0,0,27,24,3,103,0,known_visit_core_500,10,4,8
1,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,03,3,1,0,4,0,0,0,0,0,10,8,2,120,0,known_visit_core_500,10,4,8
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,00,0,0,0,1,0,0,0,0,0,1,1,0,130,0,known_visit_core_500,10,4,8
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,01,14,3,0,15,0,0,0,0,0,37,30,7,94,0,known_visit_core_500,10,4,8
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,02,0,0,0,1,0,0,0,0,0,1,1,0,130,0,known_visit_core_500,10,4,8
2,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,03,32,7,0,33,0,0,0,0,0,93,65,28,39,0,known_visit_core_500,10,4,8
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,00,0,0,0,1,0,0,0,0,0,1,1,0,162,0,known_visit_core_500,10,4,8
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,01,28,5,0,29,0,0,0,0,0,77,57,20,87,0,known_visit_core_500,10,4,8
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,02,22,5,0,23,0,0,0,0,0,62,46,16,101,0,known_visit_core_500,10,4,8
3,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,03,1,0,0,2,0,0,0,0,0,24,4,20,139,0,known_visit_core_500,10,4,8
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,00,1,0,0,2,0,0,0,0,0,20,4,16,146,0,known_visit_core_500,10,4,8
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,01,39,10,0,40,0,0,0,0,0,132,79,53,35,0,known_visit_core_500,10,4,8
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,02,4,0,0,5,0,0,0,0,0,14,10,4,152,0,known_visit_core_500,10,4,8
4,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,03,0,0,0,1,0,0,0,0,0,1,1,0,165,0,known_visit_core_500,10,4,8
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,00,1,1,0,2,0,0,0,0,0,6,4,2,134,0,known_visit_core_500,10,4,8
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,01,42,9,0,43,0,0,0,0,0,129,85,44,12,0,known_visit_core_500,10,4,8
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,02,0,0,0,1,0,0,0,0,0,1,1,0,139,0,known_visit_core_500,10,4,8
5,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,03,0,0,0,1,0,0,0,0,0,5,3,2,135,0,known_visit_core_500,10,4,8
6,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,00,9,3,0,10,0,0,0,0,0,27,20,7,94,0,known_visit_core_500,10,4,8
6,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,01,4,2,0,5,0,0,0,0,0,14,10,4,107,0,known_visit_core_500,10,4,8
6,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,02,0,0,0,1,0,0,0,0,0,1,1,0,120,0,known_visit_core_500,10,4,8
6,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,03,32,5,0,33,0,0,0,0,0,80,65,15,42,0,known_visit_core_500,10,4,8
7,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,00,0,0,0,1,0,0,0,0,0,1,1,0,141,0,known_visit_core_500,10,4,8
7,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,01,30,7,0,31,0,1,0,0,0,89,61,28,54,0,known_visit_core_500,10,4,8
7,known_visit,HIPC,ideal,1.0,19,361,4,10,hipc_ideal_1_0,known_visit_g19_t10_n500.csv,02,14,3,0,15,0,0,0,0,0,45,30,15,97,0,known_visit_core_500,10,4,8
