trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
9,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,23,1,0,24,0,2,0,0,0,73,48,25,179,37,known_visit_horizon,commitment_horizon,8,h8,10,4
9,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,23,3,0,24,0,0,0,0,0,74,47,27,176,38,known_visit_horizon,commitment_horizon,8,h8,10,4
10,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,10,1,0,11,0,0,0,0,0,38,23,15,253,54,known_visit_horizon,commitment_horizon,8,h8,10,4
10,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,41,6,0,41,1,0,0,0,0,136,83,53,177,32,known_visit_horizon,commitment_horizon,8,h8,10,4
10,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,34,3,1,31,4,0,4,4,0,108,77,31,198,39,known_visit_horizon,commitment_horizon,8,h8,10,4
10,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,22,0,1,20,3,3,0,0,0,63,47,16,245,36,known_visit_horizon,commitment_horizon,8,h8,10,4
11,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,28,3,0,29,0,0,4,2,0,76,59,17,202,42,known_visit_horizon,commitment_horizon,8,h8,10,4
11,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,28,2,1,24,5,1,0,0,0,81,58,23,207,33,known_visit_horizon,commitment_horizon,8,h8,10,4
11,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,25,4,0,26,0,1,0,0,0,85,52,33,184,51,known_visit_horizon,commitment_horizon,8,h8,10,4
11,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,23,1,3,10,14,1,0,0,0,79,51,28,200,41,known_visit_horizon,commitment_horizon,8,h8,10,4
12,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,15,2,0,16,0,0,0,0,0,45,32,13,200,39,known_visit_horizon,commitment_horizon,8,h8,10,4
12,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,44,5,0,43,2,1,0,0,0,132,89,43,127,26,known_visit_horizon,commitment_horizon,8,h8,10,4
12,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,18,2,0,19,0,2,0,0,0,45,38,7,197,43,known_visit_horizon,commitment_horizon,8,h8,10,4
12,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,10,1,1,10,1,0,36,1,0,63,24,39,180,41,known_visit_horizon,commitment_horizon,8,h8,10,4
13,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,30,4,0,29,2,1,0,0,0,106,62,44,155,30,known_visit_horizon,commitment_horizon,8,h8,10,4
13,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,34,4,1,31,4,0,0,0,0,91,71,20,168,32,known_visit_horizon,commitment_horizon,8,h8,10,4
13,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,14,2,0,14,1,1,0,0,0,39,30,9,223,30,known_visit_horizon,commitment_horizon,8,h8,10,4
13,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,20,0,1,14,7,1,0,0,0,56,43,13,202,34,known_visit_horizon,commitment_horizon,8,h8,10,4
14,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,39,3,1,35,5,0,0,0,0,102,80,22,231,55,known_visit_horizon,commitment_horizon,8,h8,10,4
14,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,20,1,1,20,1,0,0,0,0,50,42,8,286,53,known_visit_horizon,commitment_horizon,8,h8,10,4
14,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,42,1,4,20,23,1,0,0,0,115,86,29,220,53,known_visit_horizon,commitment_horizon,8,h8,10,4
14,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,36,5,0,37,0,0,0,0,0,122,74,48,226,41,known_visit_horizon,commitment_horizon,8,h8,10,4
15,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,13,4,0,14,0,0,0,0,0,45,29,16,173,32,known_visit_horizon,commitment_horizon,8,h8,10,4
15,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,27,4,0,28,0,1,0,0,0,79,55,24,137,35,known_visit_horizon,commitment_horizon,8,h8,10,4
15,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,20,1,1,17,4,0,0,0,0,64,42,22,152,35,known_visit_horizon,commitment_horizon,8,h8,10,4
15,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,17,1,1,17,1,0,0,0,0,63,36,27,156,31,known_visit_horizon,commitment_horizon,8,h8,10,4
16,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,27,3,0,27,1,0,0,0,0,70,56,14,164,30,known_visit_horizon,commitment_horizon,8,h8,10,4
16,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,10,2,1,10,1,0,0,0,0,33,23,10,204,26,known_visit_horizon,commitment_horizon,8,h8,10,4
16,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,34,5,0,35,0,0,0,0,0,96,69,27,146,22,known_visit_horizon,commitment_horizon,8,h8,10,4
16,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,22,0,0,22,1,1,0,0,0,65,47,18,169,29,known_visit_horizon,commitment_horizon,8,h8,10,4
17,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,35,3,3,24,12,0,0,0,0,119,71,48,122,31,known_visit_horizon,commitment_horizon,8,h8,10,4
17,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,16,5,0,17,0,2,0,0,0,59,34,25,174,38,known_visit_horizon,commitment_horizon,8,h8,10,4
17,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,15,0,1,15,1,1,0,0,0,45,32,13,191,35,known_visit_horizon,commitment_horizon,8,h8,10,4
17,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,18,2,0,19,0,1,0,0,0,49,40,9,187,35,known_visit_horizon,commitment_horizon,8,h8,10,4
18,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,36,5,0,37,0,2,0,0,0,125,74,51,209,36,known_visit_horizon,commitment_horizon,8,h8,10,4
18,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,18,1,1,13,6,1,0,0,0,57,39,18,267,47,known_visit_horizon,commitment_horizon,8,h8,10,4
18,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,41,3,1,38,4,1,0,0,0,127,83,44,208,36,known_visit_horizon,commitment_horizon,8,h8,10,4
18,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,21,1,1,17,5,1,6,1,0,62,45,17,254,54,known_visit_horizon,commitment_horizon,8,h8,10,4
19,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,33,4,0,33,1,0,2,2,0,87,67,20,203,36,known_visit_horizon,commitment_horizon,8,h8,10,4
19,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,32,3,0,33,0,0,7,7,0,85,67,18,194,47,known_visit_horizon,commitment_horizon,8,h8,10,4
19,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,32,2,1,29,4,0,0,0,0,97,65,32,193,35,known_visit_horizon,commitment_horizon,8,h8,10,4
19,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,20,1,2,17,4,0,0,0,0,57,42,15,225,43,known_visit_horizon,commitment_horizon,8,h8,10,4
20,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,35,5,0,35,1,1,0,0,0,120,71,49,157,24,known_visit_horizon,commitment_horizon,8,h8,10,4
20,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,24,1,2,20,5,2,0,0,0,63,51,12,194,43,known_visit_horizon,commitment_horizon,8,h8,10,4
20,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,12,1,2,8,5,2,0,0,0,42,27,15,214,44,known_visit_horizon,commitment_horizon,8,h8,10,4
20,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,23,3,1,22,2,0,0,0,0,76,48,28,182,42,known_visit_horizon,commitment_horizon,8,h8,10,4
21,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,24,1,2,22,3,1,0,0,0,85,50,35,194,43,known_visit_horizon,commitment_horizon,8,h8,10,4
21,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,23,4,0,24,0,1,0,0,0,82,48,34,200,40,known_visit_horizon,commitment_horizon,8,h8,10,4
21,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,30,5,0,29,2,0,0,0,0,79,61,18,200,44,known_visit_horizon,commitment_horizon,8,h8,10,4
21,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,22,0,0,23,0,3,3,1,0,77,49,28,207,39,known_visit_horizon,commitment_horizon,8,h8,10,4
22,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,30,4,1,30,1,0,0,0,0,84,63,21,247,56,known_visit_horizon,commitment_horizon,8,h8,10,4
22,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,27,3,1,21,7,2,0,0,0,70,56,14,271,45,known_visit_horizon,commitment_horizon,8,h8,10,4
22,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,44,3,1,44,1,1,0,0,0,110,90,20,232,45,known_visit_horizon,commitment_horizon,8,h8,10,4
22,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,45,0,2,37,9,2,0,0,0,123,91,32,217,46,known_visit_horizon,commitment_horizon,8,h8,10,4
23,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,36,5,0,36,1,0,0,0,0,120,73,47,116,21,known_visit_horizon,commitment_horizon,8,h8,10,4
23,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,3,0,0,4,0,0,0,0,0,14,8,6,202,41,known_visit_horizon,commitment_horizon,8,h8,10,4
23,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,26,4,0,27,0,2,0,0,0,77,54,23,150,31,known_visit_horizon,commitment_horizon,8,h8,10,4
23,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,16,1,0,16,1,0,0,0,0,47,34,13,179,31,known_visit_horizon,commitment_horizon,8,h8,10,4
24,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,28,3,0,28,1,0,0,0,0,84,57,27,158,32,known_visit_horizon,commitment_horizon,8,h8,10,4
24,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,28,2,2,22,7,0,0,0,0,90,57,33,153,32,known_visit_horizon,commitment_horizon,8,h8,10,4
24,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,11,1,0,11,1,1,0,0,0,40,25,15,197,37,known_visit_horizon,commitment_horizon,8,h8,10,4
24,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,22,4,0,23,0,0,0,0,0,61,46,15,175,38,known_visit_horizon,commitment_horizon,8,h8,10,4
25,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,19,3,1,18,2,0,0,0,0,98,39,59,135,25,known_visit_horizon,commitment_horizon,8,h8,10,4
25,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,14,2,0,15,0,2,0,0,0,50,31,19,171,36,known_visit_horizon,commitment_horizon,8,h8,10,4
25,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,18,2,0,18,1,2,0,0,0,58,38,20,166,34,known_visit_horizon,commitment_horizon,8,h8,10,4
25,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,11,3,0,12,0,0,0,0,0,52,24,28,153,52,known_visit_horizon,commitment_horizon,8,h8,10,4
26,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,35,5,0,36,0,0,0,0,0,107,71,36,127,22,known_visit_horizon,commitment_horizon,8,h8,10,4
26,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,9,1,0,10,0,0,0,0,0,37,20,17,186,32,known_visit_horizon,commitment_horizon,8,h8,10,4
26,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,8,2,0,8,1,0,0,0,0,26,18,8,198,31,known_visit_horizon,commitment_horizon,8,h8,10,4
26,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,28,2,2,24,5,1,0,0,0,86,59,27,143,27,known_visit_horizon,commitment_horizon,8,h8,10,4
27,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,26,5,0,27,0,0,0,0,0,86,53,33,185,42,known_visit_horizon,commitment_horizon,8,h8,10,4
27,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,23,1,2,19,5,3,0,0,0,75,49,26,201,36,known_visit_horizon,commitment_horizon,8,h8,10,4
27,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,25,4,0,24,2,5,1,1,0,72,52,20,198,42,known_visit_horizon,commitment_horizon,8,h8,10,4
27,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,22,0,2,14,9,3,3,1,0,80,47,33,188,45,known_visit_horizon,commitment_horizon,8,h8,10,4
28,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,24,1,2,21,4,1,0,0,0,78,50,28,232,52,known_visit_horizon,commitment_horizon,8,h8,10,4
28,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,35,5,1,33,3,0,1,1,0,123,71,52,199,41,known_visit_horizon,commitment_horizon,8,h8,10,4
28,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,22,2,1,22,1,2,0,0,0,71,47,24,241,50,known_visit_horizon,commitment_horizon,8,h8,10,4
28,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,33,2,1,33,1,2,0,0,0,91,68,23,218,53,known_visit_horizon,commitment_horizon,8,h8,10,4
29,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,20,3,0,20,1,0,0,0,0,71,42,29,190,30,known_visit_horizon,commitment_horizon,8,h8,10,4
29,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,24,2,0,25,0,1,0,0,0,74,50,24,183,33,known_visit_horizon,commitment_horizon,8,h8,10,4
29,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,02,15,1,1,13,3,1,1,1,0,47,33,14,209,34,known_visit_horizon,commitment_horizon,8,h8,10,4
29,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,03,34,4,1,33,2,0,0,0,0,99,69,30,160,32,known_visit_horizon,commitment_horizon,8,h8,10,4
30,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,00,40,5,0,37,4,0,1,1,0,120,81,39,185,35,known_visit_horizon,commitment_horizon,8,h8,10,4
30,known_visit,PI,gilbert_elliot,0.75,19,361,4,10,pi_h8_ge_075,known_visit_10target_300.csv,01,8,0,1,6,3,2,3,2,0,35,21,14,259,45,known_visit_horizon,commitment_horizon,8,h8,10,4
