trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,1,9,10,21.72812834129331,21.72812834129331,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,2,8,11,24.613169174299262,24.613169174299262,03,03,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,3,2,1,3.8558027555450356,3.8558027555450356,00,00,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,4,1,7,2.204076730274855,2.204076730274855,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,5,17,13,29.718040066172573,29.718040066172573,02,02,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,6,4,13,7.613105340472767,7.613105340472767,02,02,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,7,0,11,10.678197598298151,10.678197598298151,03,03,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,8,5,8,11.408590953498521,11.408590953498521,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,9,0,13,0.5319751963437173,0.5319751963437173,02,02,2,1,True,known_visit_horizon,commitment_horizon,8,h8,10,4
0,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,10,14,9,32.47544793460212,32.47544793460212,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,1,16,15,34.59111975062589,34.59111975062589,02,02,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,2,17,5,34.13967795190568,34.13967795190568,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,3,14,13,24.094511258294006,24.094511258294006,02,02,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,4,15,3,29.86719739737088,29.86719739737088,00,00,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,5,13,7,23.127570163126876,23.127570163126876,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,6,11,2,20.872096854324855,20.872096854324855,00,00,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,7,15,16,31.02155562146584,31.02155562146584,02,02,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,8,16,6,30.5286234043394,30.5286234043394,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,9,9,14,21.38578085202338,21.38578085202338,03,03,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
1,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,10,7,16,14.178876061498634,14.178876061498634,03,03,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,1,0,4,5.519059072206158,5.519059072206158,00,00,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,2,8,8,15.796325523025564,15.796325523025564,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,3,13,2,31.71559247936551,31.71559247936551,00,00,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,4,0,2,2.0883714633982424,2.0883714633982424,00,00,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,5,12,18,29.90208108850352,29.90208108850352,03,03,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,6,0,9,3.972016591332268,3.972016591332268,02,02,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,7,16,12,36.48983462387467,36.48983462387467,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,8,4,15,10.820123754609085,10.820123754609085,03,03,2,1,True,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,9,14,2,33.81292001010646,33.81292001010646,00,00,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
2,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,10,12,9,24.465796893422095,24.465796893422095,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,1,15,11,30.47209797301498,30.47209797301498,02,02,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,2,11,8,21.218380961183865,21.218380961183865,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,3,11,16,32.2995513404852,32.2995513404852,03,03,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,4,7,17,23.236883213081494,23.236883213081494,03,03,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,5,10,5,24.846452094892,24.846452094892,00,00,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,6,0,15,3.7408885176534254,3.7408885176534254,03,03,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,7,0,13,0.421755017632107,0.421755017632107,02,02,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,8,1,12,4.361300238346501,4.361300238346501,02,02,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,9,3,14,10.772765488971364,10.772765488971364,03,03,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
3,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,10,2,7,3.9626063821052777,3.9626063821052777,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
4,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,1,13,1,26.406012277651907,26.406012277651907,00,00,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
4,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,2,17,14,41.27624185425832,41.27624185425832,01,01,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
4,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,3,8,0,12.014703689832542,12.014703689832542,00,00,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
4,known_visit,DGA,gilbert_elliot,0.75,19,361,4,10,dga_h8_ge_075,known_visit_10target_300.csv,4,10,2,18.915755130244683,18.915755130244683,00,00,1,0,True,known_visit_horizon,commitment_horizon,8,h8,10,4
