trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,1,9,10,25.53319643957513,25.53319643957513,01,01,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,2,8,11,21.576075147696958,21.576075147696958,01,01,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,3,2,1,3.8968785009566047,3.8968785009566047,00,00,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,4,1,7,2.131242396123916,2.131242396123916,01,01,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,5,17,13,48.35045092884458,48.35045092884458,01,01,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,6,4,13,11.20081117838808,11.20081117838808,02,02,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,7,0,11,0.46946749367260543,0.46946749367260543,02,02,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,8,5,8,11.012982154348956,11.012982154348956,01,01,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,9,0,13,7.344560082703941,7.344560082703941,03,03,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
0,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,10,14,9,35.93228242778483,35.93228242778483,01,01,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,1,16,15,32.02838798824595,32.02838798824595,02,02,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,2,17,5,33.810392704279195,33.810392704279195,01,01,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,3,14,13,24.899364612541806,24.899364612541806,02,02,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,4,15,3,29.31593035814918,29.31593035814918,00,00,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,5,13,7,22.808057571237153,22.808057571237153,01,01,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,6,11,2,20.60808806011381,20.60808806011381,00,00,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,7,15,16,35.01155674486006,35.01155674486006,03,03,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,8,16,6,30.182238475192065,30.182238475192065,01,01,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,9,9,14,21.15873203468772,21.15873203468772,03,03,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
1,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,10,7,16,14.152497059649829,14.152497059649829,03,03,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,1,0,4,2.3559137421258343,2.3559137421258343,01,01,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,2,8,8,29.484368218827537,29.484368218827537,03,03,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,3,13,2,24.701168403126797,24.701168403126797,00,00,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,4,0,2,2.1958635194457625,2.1958635194457625,00,00,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,5,12,18,61.2104925226103,61.2104925226103,01,01,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,6,0,9,3.827071203646882,3.827071203646882,02,02,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,7,16,12,43.869257735706626,43.869257735706626,01,01,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,8,4,15,10.503867796351267,10.503867796351267,03,03,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,9,14,2,26.455604681661853,26.455604681661853,00,00,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
2,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,10,12,9,42.48449407818859,42.48449407818859,00,00,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,1,15,11,41.86196288918119,41.86196288918119,03,03,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,2,11,8,35.676826331180976,35.676826331180976,02,02,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,3,11,16,25.498740757129056,25.498740757129056,03,03,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,4,7,17,16.467488603146226,16.467488603146226,03,03,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,5,10,5,42.62357554997274,42.62357554997274,02,02,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,6,0,15,3.8959978725890503,3.8959978725890503,02,02,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,7,0,13,0.5213168394058908,0.5213168394058908,02,02,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,8,1,12,14.237841251471481,14.237841251471481,01,01,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,9,3,14,11.270053860639978,11.270053860639978,02,02,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
3,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,10,2,7,3.85793038462201,3.85793038462201,01,01,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,1,13,1,33.524107587391704,33.524107587391704,01,01,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,2,17,14,31.48404879138491,31.48404879138491,02,02,1,0,True,known_visit_horizon,commitment_horizon,1,h1,10,4
4,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h1_bernoulli_025,known_visit_10target_300.csv,3,8,0,12.150297186111501,12.150297186111501,00,00,2,1,True,known_visit_horizon,commitment_horizon,1,h1,10,4
